id_proveedor,id_funcionario,n_contratos,monto_total,comparte_telefono,comparte_direccion,vinculo_sospechoso
P0049,F058,1,40455.59,False,False,False
P0050,F004,1,35027.54,False,False,False
P0050,F010,1,96594.85,False,False,False
P0050,F015,2,149536.52,False,False,False
P0050,F019,1,140723.46,False,False,False
P0050,F021,1,90697.01,False,False,False
P0050,F022,1,401699.79,False,False,False
P0050,F026,1,612791.36,False,False,False
P0050,F031,2,56556.96,False,False,False
P0050,F035,3,686176.88,False,False,False
P0050,F036,1,36841.18,False,False,False
P0050,F049,1,74404.85,False,False,False
P0050,F058,1,494005.35,False,False,False
P0051,F004,5,1293766.99,False,False,False
P0051,F007,1,12042.87,False,False,False
P0051,F010,1,188680.93,False,False,False
P0051,F012,4,1032980.9400000001,False,False,False
P0051,F020,1,88612.36,False,False,False
P0051,F021,1,81068.38,False,False,False
P0051,F024,1,211034.7,False,False,False
P0051,F026,5,1139595.81,False,False,False
P0051,F027,1,20022.39,False,False,False
P0051,F028,1,84171.88,False,False,False
P0051,F031,5,1241203.48,False,False,False
P0051,F033,1,94925.8,False,False,False
P0051,F035,2,140617.63,False,False,False
P0051,F037,1,128555.3,False,False,False
P0051,F038,1,52483.62,False,False,False
P0051,F039,1,22990.46,False,False,False
P0051,F041,3,218920.04,False,False,False
P0051,F048,1,14699.63,False,False,False
P0051,F053,1,14332.66,False,False,False
P0051,F057,1,82289.49,False,False,False
P0051,F058,1,44462.82,False,False,False
P0052,F019,1,27371.73,False,False,False
P0052,F024,1,39612.11,False,False,False
P0052,F025,1,658102.99,False,False,False
P0052,F031,1,15306.04,False,False,False
P0052,F033,1,66180.62,False,False,False
P0052,F034,1,65210.21,False,False,False
P0052,F041,1,50478.66,False,False,False
P0052,F043,1,1013803.0,False,False,False
P0052,F055,4,1535437.92,False,False,False
P0052,F056,5,1665850.81,False,False,False
P0052,F058,1,482425.97,False,False,False
P0053,F000,2,61527.29,False,False,False
P0053,F002,1,50035.14,False,False,False
P0053,F006,7,3582239.37,False,False,False
P0053,F014,2,174072.02000000002,False,False,False
P0053,F015,1,42062.15,False,False,False
P0053,F018,2,746707.0,False,False,False
P0053,F023,1,88891.62,False,False,False
P0053,F034,1,199192.56,False,False,False
P0053,F037,1,214153.26,False,False,False
P0053,F038,2,239056.65,False,False,False
P0053,F039,8,3939665.7199999997,False,False,False
P0053,F059,1,109746.95,False,False,False
P0054,F001,2,48534.399999999994,False,False,False
P0054,F002,1,56525.4,False,False,False
P0054,F010,1,217439.63,False,False,False
P0054,F013,8,2207873.06,False,False,False
P0054,F023,1,18208.73,False,False,False
P0054,F031,1,21599.29,False,False,False
P0054,F035,1,26269.69,False,False,False
P0054,F036,7,2839386.32,False,False,False
P0054,F040,1,55019.98,False,False,False
P0054,F041,2,453667.82,False,False,False
P0054,F050,1,7295.51,False,False,False
P0054,F053,1,89570.22,False,False,False
P0054,F056,1,214694.99,False,False,False
P0055,F003,1,179257.18,False,False,False
P0055,F007,1,54418.96,False,False,False
P0055,F011,1,12855.59,False,False,False
P0055,F012,1,209760.03,False,False,False
P0055,F016,1,88299.25,False,False,False
P0055,F020,1,19894.93,False,False,False
P0055,F024,1,42303.16,False,False,False
P0055,F025,1,30454.31,False,False,False
P0055,F026,1,101247.26,False,False,False
P0055,F031,2,260618.7,False,False,False
P0055,F032,1,10505.78,False,False,False
P0055,F035,1,126779.05,False,False,False
P0055,F038,1,96033.37,False,False,False
P0055,F039,1,28603.4,False,False,False
P0055,F044,1,13585.78,False,False,False
P0055,F050,1,38969.22,False,False,False
P0055,F058,1,21459.4,False,False,False
P0056,F000,1,14720.7,False,False,False
P0056,F004,1,196346.14,False,False,False
P0056,F018,1,55632.42,False,False,False
P0056,F019,1,124884.23,False,False,False
P0056,F021,1,303132.15,False,False,False
P0056,F022,1,77878.73,False,False,False
P0056,F026,1,238678.38,False,False,False
P0056,F029,1,27662.75,False,False,False
P0056,F030,1,166663.59,False,False,False
P0056,F031,1,491528.45,False,False,False
P0056,F033,1,37388.79,False,False,False
P0056,F035,1,94016.86,False,False,False
P0056,F036,1,41452.37,False,False,False
P0056,F038,2,80020.15,False,False,False
P0056,F040,1,47503.24,False,False,False
P0056,F041,1,146878.57,False,False,False
P0056,F043,1,86384.09,False,False,False
P0056,F053,1,209205.17,False,False,False
P0056,F055,1,75144.09,False,False,False
P0057,F001,1,103614.02,False,False,False
P0057,F006,1,12972.85,False,False,False
P0057,F014,1,12085.89,False,False,False
P0057,F017,1,127102.18,False,False,False
P0057,F020,1,36817.78,False,False,False
P0057,F022,1,510297.18,False,False,False
P0057,F029,1,35201.99,False,False,False
P0057,F031,1,98981.59,False,False,False
P0057,F036,1,56981.72,False,False,False
P0057,F041,1,13103.05,False,False,False
P0057,F044,1,96476.4,False,False,False
P0057,F050,1,406949.7,False,False,False
P0057,F053,1,10500.77,False,False,False
P0057,F057,1,260867.86,False,False,False
P0058,F006,3,323477.74,False,False,False
P0058,F007,3,226134.21,False,False,False
P0058,F011,1,74404.85,False,False,False
P0058,F012,1,33007.52,False,False,False
P0058,F014,1,371601.06,False,False,False
P0058,F022,2,74958.81,False,False,False
P0058,F024,1,8285.41,False,False,False
P0058,F027,1,22485.41,False,False,False
P0058,F028,2,487595.46,False,False,False
P0058,F035,1,74404.85,False,False,False
P0058,F039,1,124172.42,False,False,False
P0058,F046,1,178105.97,False,False,False
P0058,F054,1,33060.84,False,False,False
P0058,F059,1,21166.1,False,False,False
P0059,F003,1,31104.39,False,False,False
P0059,F008,1,8438.91,False,False,False
P0059,F010,1,48799.65,False,False,False
P0059,F017,1,36556.51,False,False,False
P0059,F018,2,383089.18,False,False,False
P0059,F023,1,33981.04,False,False,False
P0059,F025,1,89570.22,False,False,False
P0059,F031,1,238548.39,False,False,False
P0059,F032,1,22097.71,False,False,False
P0059,F033,1,375838.02,False,False,False
P0059,F041,1,77087.93,False,False,False
P0059,F044,1,142253.07,False,False,False
P0059,F047,1,250565.87,False,False,False
P0059,F048,1,12442.86,False,False,False
P0059,F051,1,21347.09,False,False,False
P0059,F055,1,74404.85,False,False,False
P0059,F056,1,26986.42,False,False,False
P0060,F000,1,56397.34,False,False,False
P0060,F006,2,101994.70999999999,False,False,False
P0060,F007,1,115149.46,False,False,False
P0060,F010,1,71996.06,False,False,False
P0060,F011,1,446276.34,False,False,False
P0060,F012,1,14946.71,False,False,False
P0060,F013,2,137361.93,False,False,False
P0060,F014,1,39193.91,False,False,False
P0060,F017,1,27196.28,False,False,False
P0060,F020,1,81393.42,False,False,False
P0060,F021,1,164852.95,False,False,False
P0060,F035,2,72478.31,False,False,False
P0060,F039,1,21690.32,False,False,False
P0060,F041,1,21424.59,False,False,False
P0060,F046,2,208701.8,False,False,False
P0060,F050,1,38132.59,False,False,False
P0060,F053,1,87701.17,False,False,False
P0060,F057,1,62034.24,False,False,False
P0060,F058,1,79976.43,False,False,False
P0061,F006,1,120996.73,False,False,False
P0061,F010,1,2771.02,False,False,False
P0061,F016,2,361313.03,False,False,False
P0061,F017,1,24252.34,False,False,False
P0061,F018,1,24896.85,False,False,False
P0061,F022,1,44780.89,False,False,False
P0061,F025,1,44669.3,False,False,False
P0061,F028,1,50733.9,False,False,False
P0061,F030,1,69915.75,False,False,False
P0061,F032,1,390130.24,False,False,False
P0061,F035,1,29970.99,False,False,False
P0061,F038,1,86042.19,False,False,False
P0061,F039,1,30312.98,False,False,False
P0061,F045,2,1106856.2999999998,False,False,False
P0061,F047,1,667075.95,False,False,False
P0061,F049,1,31519.69,False,False,False
P0061,F050,3,294992.14,False,False,False
P0061,F051,1,54116.48,False,False,False
P0061,F052,5,2687658.2199999997,False,False,False
P0062,F000,2,179441.47999999998,False,False,False
P0062,F001,1,29685.43,False,False,False
P0062,F002,1,185606.99,False,False,False
P0062,F006,1,28068.08,False,False,False
P0062,F007,1,51041.14,False,False,False
P0062,F016,1,105167.87,False,False,False
P0062,F017,1,58358.52,False,False,False
P0062,F023,1,55965.4,False,False,False
P0062,F027,1,25887.36,False,False,False
P0062,F029,1,36434.64,False,False,False
P0062,F035,1,49886.22,False,False,False
P0062,F038,1,185523.68,False,False,False
P0062,F039,1,121124.77,False,False,False
P0062,F048,1,47459.54,False,False,False
P0062,F050,1,41896.91,False,False,False
P0062,F053,2,90891.95999999999,False,False,False
P0062,F058,1,35213.27,False,False,False
P0063,F000,1,375453.16,False,False,False
P0063,F007,1,4373.2,False,False,False
P0063,F008,1,578182.13,False,False,False
P0063,F011,1,189536.52,False,False,False
P0063,F012,1,341214.44,False,False,False
P0063,F013,1,58834.65,False,False,False
P0063,F017,8,2071918.615,False,False,False
P0063,F024,2,807039.76,False,False,False
P0063,F025,1,251423.26,False,False,False
P0063,F028,1,12623.1,False,False,False
P0063,F030,1,37717.25,False,False,False
P0063,F035,2,125187.22,False,False,False
P0063,F039,1,100626.35,False,False,False
P0063,F043,1,15294.65,False,False,False
P0063,F045,1,28319.65,False,False,False
P0063,F048,5,1627347.27,False,False,False
P0063,F049,1,115991.84,False,False,False
P0063,F054,1,66223.03,False,False,False
P0063,F058,1,12491.74,False,False,False
P0064,F005,1,58708.5,False,False,False
P0064,F006,1,102765.81,False,False,False
P0064,F016,1,14798.98,False,False,False
P0064,F020,1,27543.6,False,False,False
P0064,F026,1,400528.52,False,False,False
P0064,F030,1,89570.22,False,False,False
P0064,F031,1,110913.7,False,False,False
P0064,F035,1,89699.02,False,False,False
P0064,F043,1,22344.69,False,False,False
P0064,F046,1,24938.3,False,False,False
P0064,F050,1,34671.58,False,False,False
P0064,F058,1,128327.72,False,False,False
P0064,F059,1,46062.44,False,False,False
P0065,F002,1,29254.27,False,False,False
P0065,F003,1,73579.6,False,False,False
P0065,F008,1,74404.85,False,False,False
P0065,F013,1,53665.26,False,False,False
P0065,F014,1,40123.34,False,False,False
P0065,F016,1,26052.22,False,False,False
P0065,F021,1,92939.81,False,False,False
P0065,F022,1,71799.48,False,False,False
P0065,F025,3,2134526.86,False,False,False
P0065,F026,1,61701.88,False,False,False
P0065,F030,1,15624.57,False,False,False
P0065,F035,2,171579.66999999998,False,False,False
P0065,F036,2,88604.64,False,False,False
P0065,F044,3,2752329.2,False,False,False
P0065,F050,1,106075.61,False,False,False
P0065,F056,1,26473.5,False,False,False
P0065,F057,1,59006.93,False,False,False
P0066,F000,2,66397.76999999999,False,False,False
P0066,F002,1,22472.43,False,False,False
P0066,F006,1,66280.52,False,False,False
P0066,F007,1,40404.73,False,False,False
P0066,F010,1,34626.56,False,False,False
P0066,F013,1,609400.14,False,False,False
P0066,F016,1,101862.93,False,False,False
P0066,F026,1,120893.85,False,False,False
P0066,F028,1,60206.23,False,False,False
P0066,F035,2,157345.77,False,False,False
P0066,F036,1,36661.32,False,False,False
P0066,F038,1,34406.44,False,False,False
P0066,F040,1,24931.57,False,False,False
P0066,F041,1,7442.57,False,False,False
P0066,F045,1,31247.58,False,False,False
P0066,F053,1,109045.12,False,False,False
P0066,F054,1,109975.78,False,False,False
P0066,F056,1,133308.11,False,False,False
P0067,F000,1,93329.04,False,False,False
P0067,F002,2,365463.08,False,False,False
P0067,F005,1,10893.27,False,False,False
P0067,F007,1,51344.59,False,False,False
P0067,F010,4,2755743.7199999997,False,False,False
P0067,F011,1,17196.51,False,False,False
P0067,F012,1,262506.68,False,False,False
P0067,F021,1,47798.42,False,False,False
P0067,F027,1,66000.22,False,False,False
P0067,F035,3,403316.67,False,False,False
P0067,F038,2,824615.4099999999,False,False,False
P0067,F040,1,10316.08,False,False,False
P0067,F041,3,1704489.78,False,False,False
P0067,F044,1,106531.36,False,False,False
P0067,F050,2,79285.26000000001,False,False,False
P0067,F056,1,116613.3,False,False,False
P0068,F005,1,87209.59,False,False,False
P0068,F009,1,9713.21,False,False,False
P0068,F012,1,156102.86,False,False,False
P0068,F013,1,108045.87,False,False,False
P0068,F014,1,26571.62,False,False,False
P0068,F029,1,56835.29,False,False,False
P0068,F031,1,81797.21,False,False,False
P0068,F035,2,129721.14,False,False,False
P0068,F039,1,238576.89,False,False,False
P0068,F041,1,11288.77,False,False,False
P0068,F044,1,5878.35,False,False,False
P0068,F049,1,100977.68,False,False,False
P0068,F054,1,555964.38,False,False,False
P0068,F058,1,44474.74,False,False,False
P0069,F000,4,278035.69,False,False,False
P0069,F006,1,71013.8,False,False,False
P0069,F018,1,73435.88,False,False,False
P0069,F023,1,72198.49,False,False,False
P0069,F024,1,188492.41,False,False,False
P0069,F029,1,47546.49,False,False,False
P0069,F031,2,27566.700000000004,False,False,False
P0069,F036,1,61491.33,False,False,False
P0069,F043,1,63086.34,False,False,False
P0069,F048,1,47350.05,False,False,False
P0069,F058,1,172333.92,False,False,False
P0070,F000,1,39152.76,False,False,False
P0070,F003,1,107455.02,False,False,False
P0070,F004,1,34595.89,False,False,False
P0070,F017,1,19645.63,False,False,False
P0070,F029,1,208911.35,False,False,False
P0070,F033,1,4725.8,False,False,False
P0070,F035,1,120398.98,False,False,False
P0070,F036,1,56392.65,False,False,False
P0070,F042,1,49179.49,False,False,False
P0070,F051,1,93067.07,False,False,False
P0070,F054,1,56061.06,False,False,False
P0070,F055,1,1613399.67,False,False,False
P0071,F002,1,94011.85,False,False,False
P0071,F007,1,204704.95,False,False,False
P0071,F015,1,3427.41,False,False,False
P0071,F018,1,92402.02,False,False,False
P0071,F027,1,30663.15,False,False,False
P0071,F037,1,39527.64,False,False,False
P0071,F041,1,142923.12,False,False,False
P0072,F011,2,86461.79000000001,False,False,False
P0072,F012,1,38124.62,False,False,False
P0072,F013,1,34664.18,False,False,False
P0072,F017,4,1395412.88,False,False,False
P0072,F018,7,2679079.13,False,False,False
P0072,F019,1,19544.79,False,False,False
P0072,F021,2,254329.63,False,False,False
P0072,F023,2,60774.8,False,False,False
P0072,F026,1,60101.87,False,False,False
P0072,F034,2,108772.55,False,False,False
P0072,F035,2,120910.25,False,False,False
P0072,F036,1,96514.6,False,False,False
P0072,F038,1,27661.13,False,False,False
P0072,F042,2,119114.12,False,False,False
P0072,F049,1,100031.61,False,False,False
P0072,F050,5,480384.69999999995,False,False,False
P0073,F000,1,16529.18,False,False,False
P0073,F002,1,84511.7,False,False,False
P0073,F011,1,19713.7,False,False,False
P0073,F021,1,25159.6,False,False,False
P0073,F036,1,16992.52,False,False,False
P0073,F038,2,132471.31,False,False,False
P0073,F043,1,25628.78,False,False,False
P0073,F050,1,68500.19,False,False,False
P0073,F051,1,162082.17,False,False,False
P0073,F053,1,262882.42,False,False,False
P0073,F054,3,400129.74,False,False,False
P0073,F056,2,51048.94,False,False,False
P0073,F058,2,106827.62,False,False,False
P0074,F002,1,64771.29,False,False,False
P0074,F008,1,43108.47,False,False,False
P0074,F021,1,14153.27,False,False,False
P0074,F023,2,140899.13,False,False,False
P0074,F024,1,14669.11,False,False,False
P0074,F031,2,168571.40000000002,False,False,False
P0074,F038,1,23385.91,False,False,False
P0074,F040,1,111768.41,False,False,False
P0074,F044,1,75597.515,False,False,False
P0074,F048,1,83843.5,False,False,False
P0074,F049,1,13529.04,False,False,False
P0074,F054,1,74404.85,False,False,False
P0074,F055,1,28969.1,False,False,False
P0075,F004,1,54402.51,False,False,False
P0075,F006,1,178786.09,False,False,False
P0075,F007,1,20382.19,False,False,False
P0075,F008,1,184792.02,False,False,False
P0075,F011,1,7114.23,False,False,False
P0075,F012,1,132227.54,False,False,False
P0075,F024,1,12012.8,False,False,False
P0075,F028,1,43624.63,False,False,False
P0075,F030,1,61642.69,False,False,False
P0075,F031,1,172569.07,False,False,False
P0075,F035,2,433237.51,False,False,False
P0075,F037,1,127941.93,False,False,False
P0075,F039,1,217703.96,False,False,False
P0075,F042,1,919227.3,False,False,False
P0075,F049,1,58831.76,False,False,False
P0075,F051,1,67516.46,False,False,False
P0075,F056,2,117630.72,False,False,False
P0076,F004,1,59076.25,False,False,False
P0076,F012,1,69146.82,False,False,False
P0076,F017,1,53333.89,False,False,False
P0076,F021,1,56059.63,False,False,False
P0076,F032,1,175125.45,False,False,False
P0076,F034,1,52088.26,False,False,False
P0076,F035,4,508048.86,False,False,False
P0076,F039,1,42388.63,False,False,False
P0076,F042,1,118237.29,False,False,False
P0076,F044,1,64722.02,False,False,False
P0076,F050,2,97657.72,False,False,False
P0076,F053,1,100186.05,False,False,False
P0076,F055,1,225524.7,False,False,False
P0076,F056,1,34289.06,False,False,False
P0077,F000,4,160363.49,False,False,False
P0077,F007,1,33343.61,False,False,False
P0077,F008,1,209536.85,False,False,False
P0077,F009,1,31973.5,False,False,False
P0077,F017,2,96122.08,False,False,False
P0077,F021,1,33038.57,False,False,False
P0077,F030,1,50027.72,False,False,False
P0077,F033,1,43253.81,False,False,False
P0077,F035,8,1808086.49,False,False,False
P0077,F038,1,44712.47,False,False,False
P0077,F044,1,174287.6,False,False,False
P0077,F048,1,50256.56,False,False,False
P0077,F053,1,290991.31,False,False,False
P0077,F058,1,110196.19,False,False,False
P0078,F000,1,198256.07,False,False,False
P0078,F003,1,97697.0,False,False,False
P0078,F018,1,12784.47,False,False,False
P0078,F020,1,57690.01,False,False,False
P0078,F021,2,79772.63,False,False,False
P0078,F023,1,197084.85,False,False,False
P0078,F025,2,220002.53999999998,False,False,False
P0078,F040,2,170192.82,False,False,False
P0078,F042,1,75210.9,False,False,False
P0078,F046,1,126954.39,False,False,False
P0078,F051,1,77087.93,False,False,False
P0078,F053,1,41416.58,False,False,False
P0078,F057,1,69784.83,False,False,False
P0079,F000,1,37110.77,False,False,False
P0079,F004,2,82266.04000000001,False,False,False
P0079,F005,1,6621.2,False,False,False
P0079,F006,1,83833.09,False,False,False
P0079,F010,1,30927.87,False,False,False
P0079,F014,1,30600.27,False,False,False
P0079,F016,2,95082.95999999999,False,False,False
P0079,F021,1,54628.16,False,False,False
P0079,F035,3,364737.63,False,False,False
P0079,F038,1,44104.72,False,False,False
P0079,F039,1,199920.12,False,False,False
P0079,F042,1,64771.29,False,False,False
P0079,F050,1,44244.32,False,False,False
P0079,F054,1,86209.4,False,False,False
P0079,F056,3,235738.03999999998,False,False,False
P0080,F000,2,173361.29,False,False,False
P0080,F011,1,308748.66,False,False,False
P0080,F012,1,68267.94,False,False,False
P0080,F013,1,13922.89,False,False,False
P0080,F015,2,296442.8,False,False,False
P0080,F018,1,187789.25,False,False,False
P0080,F019,2,327056.27,False,False,False
P0080,F038,1,20053.38,False,False,False
P0080,F048,1,26632.42,False,False,False
P0080,F051,1,29832.97,False,False,False
P0080,F054,1,31729.23,False,False,False
P0080,F056,1,244111.86,False,False,False
P0080,F058,1,14763.27,False,False,False
P0081,F006,3,350554.37,False,False,False
P0081,F009,1,48010.8,False,False,False
P0081,F013,1,20542.43,False,False,False
P0081,F014,1,371661.25,False,False,False
P0081,F016,1,17141.2,False,False,False
P0081,F023,1,33438.05,False,False,False
P0081,F026,1,61437.16,False,False,False
P0081,F049,1,97526.88,False,False,False
P0081,F050,1,16697.2,False,False,False
P0081,F056,1,67726.53,False,False,False
P0081,F058,1,39990.93,False,False,False
P0082,F001,1,132652.64,False,False,False
P0082,F008,1,114092.52,False,False,False
P0082,F017,1,60535.36,False,False,False
P0082,F019,1,26112.82,False,False,False
P0082,F021,1,91398.17,False,False,False
P0082,F027,1,164476.67,False,False,False
P0082,F030,1,60259.78,False,False,False
P0082,F035,4,432399.85,False,False,False
P0082,F047,2,261417.0,False,False,False
P0082,F048,1,226358.03,False,False,False
P0082,F050,1,3304.38,False,False,False
P0082,F053,1,18452.01,False,False,False
P0082,F055,1,477687.16,False,False,False
P0082,F056,1,68630.48,False,False,False
P0083,F000,1,53178.66,False,False,False
P0083,F001,1,21012.1,False,False,False
P0083,F004,1,15206.8,False,False,False
P0083,F005,1,28931.3,False,False,False
P0083,F006,2,351184.48,False,False,False
P0083,F007,1,34202.85,False,False,False
P0083,F021,1,72212.2,False,False,False
P0083,F023,1,240228.33,False,False,False
P0083,F026,1,71074.87,False,False,False
P0083,F031,1,66222.91,False,False,False
P0083,F033,1,65113.32,False,False,False
P0083,F035,1,21840.11,False,False,False
P0083,F040,2,48177.91,False,False,False
P0083,F055,1,107231.62,False,False,False
P0084,F000,1,347338.36,False,False,False
P0084,F002,1,61691.24,False,False,False
P0084,F003,2,290747.98,False,False,False
P0084,F010,1,96055.66,False,False,False
P0084,F017,1,18530.09,False,False,False
P0084,F027,2,50457.87,True,False,True
P0084,F034,2,183941.22,False,False,False
P0084,F038,1,89241.66,False,False,False
P0084,F039,2,113298.82,False,False,False
P0084,F040,1,22401.83,False,False,False
P0084,F043,3,498502.67000000004,False,False,False
P0084,F046,1,54893.63,False,False,False
P0084,F049,1,133491.88,False,False,False
P0084,F059,1,43377.15,False,False,False
P0085,F012,1,25784.22,False,False,False
P0085,F016,1,93687.03,False,False,False
P0085,F026,1,112191.83,False,False,False
P0085,F030,1,73273.72,False,False,False
P0085,F035,3,151258.18,False,False,False
P0085,F040,2,98137.83,False,False,False
P0085,F044,1,48925.37,False,False,False
P0085,F049,1,10499.52,False,False,False
P0085,F055,1,45348.13,False,False,False
P0086,F003,3,105811.33,False,False,False
P0086,F004,1,60618.85,False,False,False
P0086,F008,1,8194.58,False,False,False
P0086,F011,1,42133.43,False,False,False
P0086,F014,1,23655.36,False,False,False
P0086,F017,1,67225.82,False,False,False
P0086,F018,1,56524.54,False,False,False
P0086,F022,1,441315.0,False,False,False
P0086,F025,1,48090.49,False,False,False
P0086,F026,1,213818.49,False,False,False
P0086,F038,1,25622.6,False,False,False
P0086,F044,2,126132.79000000001,False,False,False
P0086,F048,1,235813.51,False,False,False
P0086,F050,1,42595.07,False,False,False
P0086,F054,1,270159.71,False,False,False
P0087,F003,1,126684.75,False,False,False
P0087,F004,1,2743.75,False,False,False
P0087,F006,1,27434.21,False,False,False
P0087,F007,1,25345.19,False,False,False
P0087,F008,1,74325.15,False,False,False
P0087,F015,2,150868.94,False,False,False
P0087,F018,1,21452.61,False,False,False
P0087,F025,1,73621.33,False,False,False
P0087,F026,1,10580.74,False,False,False
P0087,F027,1,707289.99,False,False,False
P0087,F035,3,161265.01,False,False,False
P0087,F037,1,183975.87,False,False,False
P0087,F038,1,24242.79,False,False,False
P0087,F039,1,109202.51,False,False,False
P0087,F040,1,34149.97,False,False,False
P0087,F043,2,194952.89,False,False,False
P0087,F051,1,71996.06,False,False,False
P0088,F000,3,290401.5,False,False,False
P0088,F002,2,88301.16,False,False,False
P0088,F003,2,52431.02,False,False,False
P0088,F008,1,175081.92,False,False,False
P0088,F010,1,104771.85,False,False,False
P0088,F013,1,20586.82,False,False,False
P0088,F016,3,249638.96,False,False,False
P0088,F017,1,41436.31,False,False,False
P0088,F019,2,105744.78,False,False,False
P0088,F023,1,68402.02,False,False,False
P0088,F024,1,34562.09,False,False,False
P0088,F029,1,57961.77,False,False,False
P0088,F034,2,296193.54000000004,False,False,False
P0088,F035,1,71685.98,False,False,False
P0088,F036,1,91715.57,False,False,False
P0088,F037,1,26611.83,False,False,False
P0088,F038,1,17751.08,False,False,False
P0088,F039,1,19055.81,False,False,False
P0088,F048,1,43072.97,False,False,False
P0088,F054,1,32847.06,False,False,False
P0089,F005,4,1163109.9,False,False,False
P0089,F006,2,88620.61,False,False,False
P0089,F012,1,46260.69,False,False,False
P0089,F015,1,61575.68,False,False,False
P0089,F022,9,2848153.2,False,False,False
P0089,F024,1,36246.37,False,False,False
P0089,F025,1,185530.47,False,False,False
P0089,F030,1,8172.26,False,False,False
P0089,F046,1,26727.72,False,False,False
P0089,F057,1,30393.55,False,False,False
P0089,F058,1,74404.85,False,False,False
P0090,F000,2,44900.880000000005,False,False,False
P0090,F001,1,21349.81,False,False,False
P0090,F003,1,36575.4,False,False,False
P0090,F007,2,125815.38,False,False,False
P0090,F018,1,29771.88,False,False,False
P0090,F028,1,50760.83,False,False,False
P0090,F033,1,9337.16,False,False,False
P0090,F035,1,75831.63,False,False,False
P0090,F038,1,96695.33,False,False,False
P0090,F039,1,163968.17,False,False,False
P0090,F043,1,68862.06,False,False,False
P0090,F044,1,102417.97,False,False,False
P0090,F055,1,76389.15,False,False,False
P0090,F056,2,228095.38999999998,False,False,False
P0090,F058,3,286503.81,False,False,False
P0091,F000,1,91946.8,False,False,False
P0091,F004,2,99354.23000000001,False,False,False
P0091,F008,1,168415.61,False,False,False
P0091,F010,1,30869.68,False,False,False
P0091,F012,1,74404.85,False,False,False
P0091,F015,1,171860.06,False,False,False
P0091,F017,1,42007.44,False,False,False
P0091,F024,1,30028.29,False,False,False
P0091,F034,1,143526.89,False,False,False
P0091,F035,2,143867.42,False,False,False
P0091,F036,1,82256.27,False,False,False
P0091,F044,1,74404.85,False,False,False
P0091,F057,1,12119.52,False,False,False
P0092,F001,1,94866.38,False,False,False
P0092,F006,2,91843.37,False,False,False
P0092,F007,1,75408.28,False,False,False
P0092,F011,2,110610.1,False,False,False
P0092,F012,1,30066.6,False,False,False
P0092,F013,1,142142.48,False,False,False
P0092,F015,1,35158.52,False,False,False
P0092,F016,1,28317.93,False,False,False
P0092,F017,1,31853.44,False,False,False
P0092,F018,1,29692.68,False,False,False
P0092,F019,1,67373.68,False,False,False
P0092,F021,1,11013.76,False,False,False
P0092,F023,1,10691.63,False,False,False
P0092,F031,1,173751.22,False,False,False
P0092,F038,1,22877.49,False,False,False
P0092,F048,2,225619.55,False,False,False
P0092,F054,1,46367.79,False,False,False
P0092,F057,1,49196.17,False,False,False
P0093,F002,1,43661.0,False,False,False
P0093,F003,1,41976.04,False,False,False
P0093,F006,2,70111.99,False,False,False
P0093,F007,1,30583.35,False,False,False
P0093,F012,1,140740.51,False,False,False
P0093,F015,1,26389.41,False,False,False
P0093,F031,1,13064.92,False,False,False
P0093,F032,1,18329.02,False,False,False
P0093,F035,1,29161.25,False,False,False
P0093,F040,1,67555.88,False,False,False
P0093,F044,1,23495.09,False,False,False
P0093,F051,1,21069.54,False,False,False
P0093,F057,1,10503.43,False,False,False
P0094,F003,2,411571.54000000004,False,False,False
P0094,F004,1,171792.32,False,False,False
P0094,F010,1,361385.25,False,False,False
P0094,F011,2,605376.76,False,False,False
P0094,F015,1,533230.02,False,False,False
P0094,F018,1,37686.61,False,False,False
P0094,F019,1,82855.36,False,False,False
P0094,F023,2,99132.31,False,False,False
P0094,F025,1,23930.7,False,False,False
P0094,F029,1,99962.26,False,False,False
P0094,F036,1,37137.21,False,False,False
P0094,F039,2,70942.67,False,False,False
P0094,F041,1,64771.29,False,False,False
P0094,F045,1,54383.77,False,False,False
P0094,F049,1,10706.83,False,False,False
P0094,F050,3,392356.89,False,False,False
P0094,F052,2,107117.03,False,False,False
P0094,F055,1,48689.95,False,False,False
P0094,F059,1,35150.95,False,False,False
P0095,F000,1,26007.79,False,False,False
P0095,F002,1,23825.63,False,False,False
P0095,F004,1,4836.3,False,False,False
P0095,F009,1,53499.82,False,False,False
P0095,F010,1,31750.67,False,False,False
P0095,F018,2,274450.52,False,False,False
P0095,F023,1,32144.37,False,False,False
P0095,F024,1,116100.72,False,False,False
P0095,F029,1,30912.96,False,False,False
P0095,F035,1,3529.74,False,False,False
P0095,F040,1,670276.88,False,False,False
P0095,F044,1,133071.15,False,False,False
P0095,F045,1,258497.77,False,False,False
P0095,F049,1,32570.07,False,False,False
P0095,F050,1,302034.31,False,False,False
P0095,F054,1,46893.87,False,False,False
P0095,F056,2,156658.75,False,False,False
P0096,F000,1,13263.42,False,False,False
P0096,F003,1,177629.4,False,False,False
P0096,F006,2,125096.01999999999,False,False,False
P0096,F007,2,88064.48000000001,False,False,False
P0096,F008,1,155545.33,False,False,False
P0096,F011,1,27090.71,False,False,False
P0096,F012,2,173285.66,False,False,False
P0096,F013,1,74273.39,False,False,False
P0096,F016,1,84343.01,False,False,False
P0096,F017,1,56418.71,False,False,False
