id_proveedor,id_entidad,n_contratos,monto_total,comparte_telefono,comparte_direccion,senal_organizacional
10403067241,PE-CONSUCODE-42,1,42000.0,False,False,False
10403077700,PE-CONSUCODE-2009,1,148000.0,False,False,False
10403101767,PE-CONSUCODE-2406,1,146026.48,False,False,False
10403118261,PE-CONSUCODE-1606,1,58458.0,False,False,False
10403146531,PE-CONSUCODE-200276,2,29500.0,False,False,False
10403158076,PE-CONSUCODE-10461,1,101348.7,False,False,False
10403158076,PE-CONSUCODE-40,1,109500.0,False,False,False
10403164611,PE-CONSUCODE-10454,1,70056.5,False,False,False
10403185197,PE-CONSUCODE-200276,1,20000.0,False,False,False
10403280092,PE-CONSUCODE-200261,1,108189.35,False,False,False
10403428936,PE-CONSUCODE-10005,1,45500.0,False,False,False
10403439661,PE-CONSUCODE-10573,1,139200.0,False,False,False
10403457251,PE-CONSUCODE-200276,1,20000.0,False,False,False
10403492154,PE-CONSUCODE-233,1,170000.0,False,False,False
10403493401,PE-CONSUCODE-49,1,55304.48,False,False,False
10403560974,PE-CONSUCODE-200276,1,16000.0,False,False,False
10403564163,PE-CONSUCODE-204891,1,180000.0,False,False,False
10403585616,PE-CONSUCODE-204673,1,33000.0,False,False,False
10403600097,PE-CONSUCODE-1204,1,190300.0,False,False,False
10403601204,PE-CONSUCODE-201506,1,50000.0,False,False,False
10403620896,PE-CONSUCODE-200276,1,18000.0,False,False,False
10403644990,PE-CONSUCODE-2543,1,42000.0,False,False,False
10403709994,PE-CONSUCODE-204870,2,169280.7,False,False,False
10403709994,PE-CONSUCODE-822,3,454544.5,False,False,False
10403712561,PE-CONSUCODE-28,2,180900.0,False,False,False
10403744889,PE-CONSUCODE-1490,1,65995.0,False,False,False
10403794479,PE-CONSUCODE-204673,1,33000.0,False,False,False
10403843739,PE-CONSUCODE-537,1,45000.0,False,False,False
10403853203,PE-CONSUCODE-200276,3,31000.0,False,False,False
10403854889,PE-CONSUCODE-200219,1,68750.0,False,False,False
10403882335,PE-CONSUCODE-958,1,65000.0,False,False,False
10403887159,PE-CONSUCODE-702,2,117320.0,False,False,False
10403915748,PE-CONSUCODE-1927,1,67401.6,False,False,False
10403928068,PE-CONSUCODE-2436,1,72000.0,False,False,False
10403931450,PE-CONSUCODE-10574,1,457673.56,False,False,False
10403931450,PE-CONSUCODE-1713,1,58579.2,False,False,False
10403931450,PE-CONSUCODE-1717,1,38832.0,False,False,False
10403931450,PE-CONSUCODE-1718,1,49539.0,False,False,False
10403931450,PE-CONSUCODE-1721,1,123354.0,False,False,False
10403952856,PE-CONSUCODE-10378,1,61700.0,False,False,False
10403959532,PE-CONSUCODE-2543,1,54000.0,False,False,False
10403962606,PE-CONSUCODE-1665,1,50944.0,False,False,False
10403962606,PE-CONSUCODE-1717,2,133300.0,False,False,False
10403962606,PE-CONSUCODE-1745,2,107900.0,False,False,False
10403969104,PE-CONSUCODE-204673,1,27000.0,False,False,False
10403988583,PE-CONSUCODE-200276,1,16000.0,False,False,False
10404041962,PE-CONSUCODE-200276,1,32000.0,False,False,False
10404082286,PE-CONSUCODE-200096,1,89000.0,False,False,False
10404180822,PE-CONSUCODE-204549,1,30000.0,False,False,False
10404181675,PE-CONSUCODE-200276,1,7500.0,False,False,False
10404181861,PE-CONSUCODE-777,1,46082.4,False,False,False
10404195536,PE-CONSUCODE-200276,2,20000.0,False,False,False
10404212121,PE-CONSUCODE-721,1,113534.0,False,False,False
10404232016,PE-CONSUCODE-200168,2,111500.0,False,False,False
10404259313,PE-CONSUCODE-1879,1,178416.0,False,False,False
10404301719,PE-CONSUCODE-204673,1,49000.0,False,False,False
10404313598,PE-CONSUCODE-200318,1,450401.14,False,False,False
10404399018,PE-CONSUCODE-141,2,146000.0,False,False,False
10404402817,PE-CONSUCODE-10368,1,48000.0,False,False,False
10404417491,PE-CONSUCODE-200391,2,434872.0,False,False,False
10404420688,PE-CONSUCODE-28,1,94325.0,False,False,False
10404458189,PE-CONSUCODE-204549,1,59200.0,False,False,False
10404472866,PE-CONSUCODE-200276,1,15000.0,False,False,False
10404496501,PE-CONSUCODE-200276,2,12000.0,False,False,False
10404550221,PE-CONSUCODE-200276,1,6000.0,False,False,False
10404564361,PE-CONSUCODE-200276,1,24000.0,False,False,False
10404617147,PE-CONSUCODE-200345,1,43000.0,False,False,False
10404617147,PE-CONSUCODE-37,1,69390.0,False,False,False
10404617147,PE-CONSUCODE-752,1,124000.0,False,False,False
10404617147,PE-CONSUCODE-769,1,83500.0,False,False,False
10404617147,PE-CONSUCODE-772,1,62999.2,False,False,False
10404677832,PE-CONSUCODE-214,1,60358.7,False,False,False
10404677832,PE-CONSUCODE-224,2,215367.0,False,False,False
10404677832,PE-CONSUCODE-33,1,120800.0,False,False,False
10404681210,PE-CONSUCODE-1580,1,97986.0,False,False,False
10404687927,PE-CONSUCODE-10248,2,800138.9,False,False,False
10404707065,PE-CONSUCODE-200454,1,1157184.0,False,False,False
10404715351,PE-CONSUCODE-10166,1,62240.0,False,False,False
10404755736,PE-CONSUCODE-204549,1,122233.35,False,False,False
10404760292,PE-CONSUCODE-144,1,81851.42,False,False,False
10404785180,PE-CONSUCODE-1689,1,760960.0,False,False,False
10404785180,PE-CONSUCODE-1691,1,54720.0,False,False,False
10404785180,PE-CONSUCODE-49,3,2023200.0,False,False,False
10404789452,PE-CONSUCODE-200276,1,6000.0,False,False,False
10404790370,PE-CONSUCODE-1750,2,515680.0,False,False,False
10404820449,PE-CONSUCODE-204673,1,14000.0,False,False,False
10404862818,PE-CONSUCODE-775,1,78000.0,False,False,False
10404863008,PE-CONSUCODE-793,2,137694.0,False,False,False
10404896445,PE-CONSUCODE-1039,3,4420362.02,False,False,False
10404896445,PE-CONSUCODE-1063,1,378982.19,False,False,False
10404896445,PE-CONSUCODE-2376,2,202562.57,False,False,False
10404903727,PE-CONSUCODE-200254,1,80000.0,False,False,False
10404914443,PE-CONSUCODE-200276,1,16000.0,False,False,False
10404930325,PE-CONSUCODE-10323,1,49500.0,False,False,False
10404990824,PE-CONSUCODE-201285,1,134000.0,False,False,False
10405012273,PE-CONSUCODE-345,1,58864.0,False,False,False
10405086854,PE-CONSUCODE-1600,1,151870.5,False,False,False
10405089209,PE-CONSUCODE-1850,1,47520.0,False,False,False
10405101535,PE-CONSUCODE-200276,2,17500.0,False,False,False
10405127739,PE-CONSUCODE-202105,1,420000.0,False,False,False
10405159550,PE-CONSUCODE-10180,1,48643.8,False,False,False
10405160621,PE-CONSUCODE-217,1,64793.0,False,False,False
10405160621,PE-CONSUCODE-47,1,70813.01,False,False,False
10405165924,PE-CONSUCODE-204549,1,48100.0,False,False,False
10405171860,PE-CONSUCODE-200276,1,16000.0,False,False,False
10405209581,PE-CONSUCODE-200276,1,4000.0,False,False,False
10405251057,PE-CONSUCODE-10370,1,70800.0,False,False,False
10405268359,PE-CONSUCODE-10146,1,66000.0,False,False,False
10405275282,PE-CONSUCODE-10548,1,79200.0,False,False,False
10405392564,PE-CONSUCODE-203526,1,49200.0,False,False,False
10405393358,PE-CONSUCODE-204673,2,176000.0,False,False,False
10405447059,PE-CONSUCODE-201465,1,1080000.0,False,False,False
10405486038,PE-CONSUCODE-204673,1,16000.0,False,False,False
10405661719,PE-CONSUCODE-461,1,73444.5,False,False,False
10405672214,PE-CONSUCODE-773,1,234550.0,False,False,False
10405680888,PE-CONSUCODE-1886,1,162926.69,False,False,False
10405686266,PE-CONSUCODE-204673,1,39000.0,False,False,False
10405700498,PE-CONSUCODE-1663,1,68321.04,False,False,False
10405798447,PE-CONSUCODE-200148,1,540000.0,False,False,False
10405810676,PE-CONSUCODE-1321,2,137400.0,False,False,False
10405843345,PE-CONSUCODE-200276,1,12000.0,False,False,False
10405874283,PE-CONSUCODE-200276,3,72000.0,False,False,False
10405925155,PE-CONSUCODE-700,1,53999.0,False,False,False
10405959971,PE-CONSUCODE-1052,1,91173.0,False,False,False
10405959971,PE-CONSUCODE-1055,1,66641.99,False,False,False
10405959971,PE-CONSUCODE-1060,1,68318.88,False,False,False
10405959971,PE-CONSUCODE-38,1,176157.6,False,False,False
10406002468,PE-CONSUCODE-200280,1,57000.0,False,False,False
10406002468,PE-CONSUCODE-911,1,49000.0,False,False,False
10406034106,PE-CONSUCODE-200276,1,16000.0,False,False,False
10406066784,PE-CONSUCODE-204673,1,24000.0,False,False,False
10406082101,PE-CONSUCODE-204891,1,33000.0,False,False,False
10406107081,PE-CONSUCODE-200019,1,96000.0,False,False,False
10406107821,PE-CONSUCODE-200446,1,104500.0,False,False,False
10406123885,PE-CONSUCODE-402,1,109847.2,False,False,False
10406178728,PE-CONSUCODE-2359,1,56534.5,False,False,False
10406182407,PE-CONSUCODE-792,1,60320.0,False,False,False
10406196980,PE-CONSUCODE-200276,1,9000.0,False,False,False
10406269871,PE-CONSUCODE-37,1,64440.0,False,False,False
10406293659,PE-CONSUCODE-1920,1,70000.0,False,False,False
10406319640,PE-CONSUCODE-1164,1,85001.4,False,False,False
10406342641,PE-CONSUCODE-200261,1,55160.0,False,False,False
10406491949,PE-CONSUCODE-10403,2,416844.5,False,False,False
10406493291,PE-CONSUCODE-200276,1,4000.0,False,False,False
10406536802,PE-CONSUCODE-833,1,122820.0,False,False,False
10406552077,PE-CONSUCODE-1004,2,381818.3,False,False,False
10406560029,PE-CONSUCODE-10393,1,510000.0,False,False,False
10406562200,PE-CONSUCODE-10447,1,76423.5,False,False,False
10406562200,PE-CONSUCODE-1346,2,184885.65,False,False,False
10406562200,PE-CONSUCODE-1687,1,78375.0,False,False,False
10406562200,PE-CONSUCODE-1852,1,83638.0,False,False,False
10406562200,PE-CONSUCODE-200022,1,47840.5,False,False,False
10406562200,PE-CONSUCODE-200261,2,166533.0,False,False,False
10406562200,PE-CONSUCODE-700,1,74241.0,False,False,False
10406575026,PE-CONSUCODE-200276,2,15000.0,False,False,False
10406577827,PE-CONSUCODE-204891,1,65000.0,False,False,False
10406663332,PE-CONSUCODE-200276,1,4000.0,False,False,False
10406675233,PE-CONSUCODE-1275,1,170125.2,False,False,False
10406703857,PE-CONSUCODE-433,1,71569.71,False,False,False
10406705141,PE-CONSUCODE-204549,1,58800.0,False,False,False
10406716096,PE-CONSUCODE-10323,1,99000.0,False,False,False
10406731184,PE-CONSUCODE-200192,1,414000.0,False,False,False
10406753951,PE-CONSUCODE-2009,1,74600.0,False,False,False
10406775262,PE-CONSUCODE-200276,1,12000.0,False,False,False
10406797533,PE-CONSUCODE-204673,2,36000.0,False,False,False
10406836156,PE-CONSUCODE-204673,1,7000.0,False,False,False
10406862106,PE-CONSUCODE-1191,1,166000.0,False,False,False
10406877031,PE-CONSUCODE-201285,1,27000.0,False,False,False
10406944404,PE-CONSUCODE-413,1,62704.02,False,False,False
10406944978,PE-CONSUCODE-200261,1,56000.0,False,False,False
10406947730,PE-CONSUCODE-1039,1,5161403.45,False,False,False
10406953292,PE-CONSUCODE-432,1,45000.0,False,False,False
10406971347,PE-CONSUCODE-10247,2,1173400.0,False,False,False
10406973072,PE-CONSUCODE-828,1,63500.0,False,False,False
10406983906,PE-CONSUCODE-200420,1,70000.0,False,False,False
10406994134,PE-CONSUCODE-35,1,62760.0,False,False,False
10407038067,PE-CONSUCODE-203966,1,195640.0,False,False,False
10407041718,PE-CONSUCODE-1657,1,57600.0,False,False,False
10407058165,PE-CONSUCODE-10549,1,175000.0,False,False,False
10407058165,PE-CONSUCODE-1559,1,66000.0,False,False,False
10407087327,PE-CONSUCODE-200276,1,36000.0,False,False,False
10407115860,PE-CONSUCODE-204549,1,48550.0,False,False,False
10407118362,PE-CONSUCODE-200575,2,481133.39,False,False,False
10407118362,PE-CONSUCODE-203686,1,108874.95,False,False,False
10407195324,PE-CONSUCODE-934,1,62500.0,False,False,False
10407199231,PE-CONSUCODE-455,1,81432.42,False,False,False
10407199231,PE-CONSUCODE-491,1,96222.97,False,False,False
10407220311,PE-CONSUCODE-200276,1,12000.0,False,False,False
10407221619,PE-CONSUCODE-2543,1,84000.0,False,False,False
10407255718,PE-CONSUCODE-700,1,180585.0,False,False,False
10407287393,PE-CONSUCODE-200276,1,17500.0,False,False,False
10407314650,PE-CONSUCODE-200276,1,24000.0,False,False,False
10407315745,PE-CONSUCODE-10398,1,47047.2,False,False,False
10407350788,PE-CONSUCODE-1911,1,66200.0,False,False,False
10407359955,PE-CONSUCODE-289,1,60000.0,False,False,False
10407364819,PE-CONSUCODE-1893,1,60000.0,False,False,False
10407409821,PE-CONSUCODE-819,1,250000.0,False,False,False
10407413178,PE-CONSUCODE-200276,3,59000.0,False,False,False
10407437719,PE-CONSUCODE-200191,1,60000.0,False,False,False
10407437719,PE-CONSUCODE-2426,2,70000.0,False,False,False
10407483630,PE-CONSUCODE-10042,1,56810.0,False,False,False
10407483630,PE-CONSUCODE-1324,1,234000.0,False,False,False
10407483630,PE-CONSUCODE-200062,1,92250.0,False,False,False
10407483630,PE-CONSUCODE-200096,1,110037.0,False,False,False
10407483630,PE-CONSUCODE-2009,2,443615.98000000004,False,False,False
10407483630,PE-CONSUCODE-317,1,181950.0,False,False,False
10407483630,PE-CONSUCODE-375,2,179193.0,False,False,False
10407483630,PE-CONSUCODE-408,1,169571.0,False,False,False
10407495379,PE-CONSUCODE-178,1,89230.5,False,False,False
10407502715,PE-CONSUCODE-847,1,59500.0,False,False,False
10407531561,PE-CONSUCODE-1278,1,66512.0,False,False,False
10407531561,PE-CONSUCODE-657,1,361158.75,False,False,False
10407531561,PE-CONSUCODE-728,1,66024.0,False,False,False
10407549410,PE-CONSUCODE-204549,1,29140.0,False,False,False
10407598208,PE-CONSUCODE-10143,1,148896.06,False,False,False
10407598208,PE-CONSUCODE-204006,2,147700.0,False,False,False
10407610143,PE-CONSUCODE-10151,1,144320.0,False,False,False
10407632279,PE-CONSUCODE-1908,1,42704.2,False,False,False
10407678601,PE-CONSUCODE-200276,1,12000.0,False,False,False
10407716791,PE-CONSUCODE-2000,1,207360.0,False,False,False
10407718483,PE-CONSUCODE-911,1,210000.0,False,False,False
10407739499,PE-CONSUCODE-201186,1,50000.0,False,False,False
10407741574,PE-CONSUCODE-773,1,68995.0,False,False,False
10407852236,PE-CONSUCODE-200430,1,48000.0,False,False,False
10407869759,PE-CONSUCODE-1326,1,56920.0,False,False,False
10407882984,PE-CONSUCODE-421,1,130000.0,False,False,False
10407891649,PE-CONSUCODE-2543,1,144950.0,False,False,False
10407891649,PE-CONSUCODE-39,2,127950.0,False,False,False
10407912247,PE-CONSUCODE-200115,1,67000.0,False,False,False
10407934917,PE-CONSUCODE-200214,4,189185.59,False,False,False
10407952605,PE-CONSUCODE-200276,1,6000.0,False,False,False
10407991279,PE-CONSUCODE-200307,1,58800.0,False,False,False
10408017098,PE-CONSUCODE-200276,1,10000.0,False,False,False
10408019686,PE-CONSUCODE-200438,1,47378.4,False,False,False
10408035941,PE-CONSUCODE-200417,1,70747.0,False,False,False
10408039474,PE-CONSUCODE-618,1,98000.0,False,False,False
10408043056,PE-CONSUCODE-1375,1,178711.24,False,False,False
10408046403,PE-CONSUCODE-10502,1,64620.0,False,False,False
10408049470,PE-CONSUCODE-695,1,41781.0,False,False,False
10408081080,PE-CONSUCODE-1116,1,54000.0,False,False,False
10408096427,PE-CONSUCODE-203626,1,144000.0,False,False,False
10408109553,PE-CONSUCODE-1850,2,109520.0,False,False,False
10408127934,PE-CONSUCODE-1678,1,157250.0,False,False,False
10408138154,PE-CONSUCODE-200168,1,133000.0,False,False,False
10408152441,PE-CONSUCODE-822,3,286510.0,False,False,False
10408167669,PE-CONSUCODE-1203,1,180000.0,False,False,False
10408178938,PE-CONSUCODE-1324,4,532510.0,False,False,False
10408296779,PE-CONSUCODE-1841,1,146000.0,False,False,False
10408296779,PE-CONSUCODE-1906,1,46500.0,False,False,False
10408296779,PE-CONSUCODE-224,1,111000.0,False,False,False
10408296779,PE-CONSUCODE-53,1,112000.0,False,False,False
10408296779,PE-CONSUCODE-813,1,125000.0,False,False,False
10408325949,PE-CONSUCODE-1702,1,48500.0,False,False,False
10408370642,PE-CONSUCODE-842,2,470000.0,False,False,False
10408377647,PE-CONSUCODE-256,1,64667.42,False,False,False
10408468715,PE-CONSUCODE-1891,1,63600.0,False,False,False
10408498436,PE-CONSUCODE-204673,1,24000.0,False,False,False
10408518666,PE-CONSUCODE-200367,2,73109.0,False,False,False
10408518666,PE-CONSUCODE-390,1,76775.0,False,False,False
10408523449,PE-CONSUCODE-856,1,57700.0,False,False,False
10408532286,PE-CONSUCODE-1239,1,68997.81,False,False,False
10408532286,PE-CONSUCODE-1240,1,77067.84,False,False,False
10408552333,PE-CONSUCODE-2393,1,99154.7,False,False,False
10408552333,PE-CONSUCODE-399,1,113029.73,False,False,False
10408552333,PE-CONSUCODE-421,1,108027.44,False,False,False
10408568299,PE-CONSUCODE-771,1,67825.0,False,False,False
10408580086,PE-CONSUCODE-1068,1,51000.0,False,False,False
10408609068,PE-CONSUCODE-1852,1,48708.0,False,False,False
10408653989,PE-CONSUCODE-771,1,67009.0,False,False,False
10408659774,PE-CONSUCODE-10426,1,50000.0,False,False,False
10408662902,PE-CONSUCODE-200273,1,82400.0,False,False,False
10408693913,PE-CONSUCODE-200019,1,270000.0,False,False,False
10408694111,PE-CONSUCODE-1158,1,112530.0,False,False,False
10408707973,PE-CONSUCODE-326,3,174108.0,False,False,False
10408720244,PE-CONSUCODE-10231,1,50000.0,False,False,False
10408803263,PE-CONSUCODE-1959,1,187500.0,False,False,False
10408838491,PE-CONSUCODE-204549,1,48000.0,False,False,False
10408875728,PE-CONSUCODE-374,1,44000.0,False,False,False
10408878581,PE-CONSUCODE-421,1,275000.0,False,False,False
10408881302,PE-CONSUCODE-1690,1,129800.0,False,False,False
10409015226,PE-CONSUCODE-1634,1,191196.58,False,False,False
10409016800,PE-CONSUCODE-10323,1,110000.0,False,False,False
10409089483,PE-CONSUCODE-10185,1,204002.77,False,False,False
10409120593,PE-CONSUCODE-200276,2,28000.0,False,False,False
10409127849,PE-CONSUCODE-1593,1,42240.0,False,False,False
10409151995,PE-CONSUCODE-204549,1,120000.0,False,False,False
10409199793,PE-CONSUCODE-200276,1,12000.0,False,False,False
10409212471,PE-CONSUCODE-374,1,53383.0,False,False,False
10409232308,PE-CONSUCODE-200276,1,21000.0,False,False,False
10409236621,PE-CONSUCODE-49,2,297400.0,False,False,False
10409257351,PE-CONSUCODE-10442,1,197890.0,False,False,False
10409276348,PE-CONSUCODE-10001,1,60000.0,False,False,False
10409276348,PE-CONSUCODE-10137,1,60000.0,False,False,False
10409305704,PE-CONSUCODE-200276,1,16000.0,False,False,False
10409311453,PE-CONSUCODE-1877,1,75600.0,False,False,False
10409317052,PE-CONSUCODE-373,1,180200.0,False,False,False
10409345366,PE-CONSUCODE-1552,1,114177.12,False,False,False
10409345366,PE-CONSUCODE-1666,1,172159.0,False,False,False
10409345366,PE-CONSUCODE-200261,4,454298.0,False,False,False
10409345366,PE-CONSUCODE-374,2,203366.0,False,False,False
10409345366,PE-CONSUCODE-420,1,48400.0,False,False,False
10409345366,PE-CONSUCODE-805,1,60970.0,False,False,False
10409345366,PE-CONSUCODE-807,1,42500.0,False,False,False
10409345366,PE-CONSUCODE-808,1,45900.0,False,False,False
10409510405,PE-CONSUCODE-783,1,153000.0,False,False,False
10409565323,PE-CONSUCODE-200059,1,69000.0,False,False,False
10409589575,PE-CONSUCODE-201865,1,192500.0,False,False,False
10409589575,PE-CONSUCODE-816,1,64500.0,False,False,False
10409589575,PE-CONSUCODE-820,1,271990.0,False,False,False
10409659808,PE-CONSUCODE-10001,1,99000.0,False,False,False
10409728788,PE-CONSUCODE-204891,1,135000.0,False,False,False
10409730120,PE-CONSUCODE-200276,1,24000.0,False,False,False
10409781638,PE-CONSUCODE-201506,1,105000.0,False,False,False
10409836785,PE-CONSUCODE-200276,2,50000.0,False,False,False
10409854805,PE-CONSUCODE-1728,1,65580.0,False,False,False
10409911469,PE-CONSUCODE-200261,1,210900.0,False,False,False
10409924901,PE-CONSUCODE-1877,1,107340.17,False,False,False
10409974649,PE-CONSUCODE-200141,1,49500.0,False,False,False
10409978741,PE-CONSUCODE-224,3,244767.57,False,False,False
10410012524,PE-CONSUCODE-1555,1,60000.0,False,False,False
10410036491,PE-CONSUCODE-204673,1,30000.0,False,False,False
10410047204,PE-CONSUCODE-204891,1,36000.0,False,False,False
10410084827,PE-CONSUCODE-10552,1,143500.0,False,False,False
10410084827,PE-CONSUCODE-1592,2,459000.0,False,False,False
10410103741,PE-CONSUCODE-200276,1,16000.0,False,False,False
10410114386,PE-CONSUCODE-203626,1,90000.0,False,False,False
10410124993,PE-CONSUCODE-1324,1,48000.0,False,False,False
10410152717,PE-CONSUCODE-189,1,41310.0,False,False,False
10410194151,PE-CONSUCODE-2543,1,120300.0,False,False,False
10410224491,PE-CONSUCODE-10388,1,159500.7,False,False,False
10410224491,PE-CONSUCODE-10391,1,331017.0,False,False,False
10410285971,PE-CONSUCODE-200276,1,9000.0,False,False,False
10410330062,PE-CONSUCODE-160,1,76000.0,False,False,False
10410336249,PE-CONSUCODE-141,1,95000.0,False,False,False
10410336249,PE-CONSUCODE-203286,1,79750.0,False,False,False
10410344322,PE-CONSUCODE-751,1,385560.0,False,False,False
10410392432,PE-CONSUCODE-200191,1,74475.0,False,False,False
10410469729,PE-CONSUCODE-202285,1,96000.0,False,False,False
10410499032,PE-CONSUCODE-200168,1,80000.0,False,False,False
10410538551,PE-CONSUCODE-33,1,62960.92,False,False,False
10410540067,PE-CONSUCODE-200276,2,38000.0,False,False,False
10410560220,PE-CONSUCODE-200276,1,36000.0,False,False,False
10410586059,PE-CONSUCODE-821,1,68800.0,False,False,False
10410607650,PE-CONSUCODE-781,1,65681.56,False,False,False
10410647635,PE-CONSUCODE-751,1,123735.0,False,False,False
10410647635,PE-CONSUCODE-754,2,133400.0,False,False,False
10410647635,PE-CONSUCODE-849,1,134000.0,False,False,False
10410656928,PE-CONSUCODE-10366,1,51850.0,False,False,False
10410674802,PE-CONSUCODE-10429,1,58042.71,False,False,False
10410790012,PE-CONSUCODE-1002,1,57000.0,False,False,False
10410803955,PE-CONSUCODE-201285,1,33000.0,False,False,False
10410819975,PE-CONSUCODE-189,2,433214.67000000004,False,False,False
10410819975,PE-CONSUCODE-293,1,92000.0,False,False,False
10410825347,PE-CONSUCODE-847,2,135721.3,False,False,False
10410828184,PE-CONSUCODE-1160,7,1833781.54,False,False,False
10410849513,PE-CONSUCODE-799,1,66820.0,False,False,False
10410850805,PE-CONSUCODE-203426,1,34451.61,False,False,False
10410881808,PE-CONSUCODE-200276,1,12000.0,False,False,False
10410890653,PE-CONSUCODE-374,2,163024.0,False,False,False
10410896520,PE-CONSUCODE-10510,1,84000.0,False,False,False
10410911723,PE-CONSUCODE-200428,1,107912.0,False,False,False
10410931759,PE-CONSUCODE-820,1,67950.0,False,False,False
10411033711,PE-CONSUCODE-813,1,126000.0,False,False,False
10411135786,PE-CONSUCODE-200276,2,51000.0,False,False,False
10411212675,PE-CONSUCODE-378,1,69950.0,False,False,False
10411215585,PE-CONSUCODE-374,1,99960.0,False,False,False
10411238071,PE-CONSUCODE-2353,1,216000.0,False,False,False
10411248793,PE-CONSUCODE-200214,2,104454.4,False,False,False
10411255706,PE-CONSUCODE-10398,1,68737.0,False,False,False
10411345918,PE-CONSUCODE-847,1,129000.0,False,False,False
10411374497,PE-CONSUCODE-200276,1,36000.0,False,False,False
10411377518,PE-CONSUCODE-204673,1,16000.0,False,False,False
10411419865,PE-CONSUCODE-828,1,100000.0,False,False,False
10411419865,PE-CONSUCODE-833,1,75900.0,False,False,False
10411422882,PE-CONSUCODE-1063,1,74080.29,False,False,False
10411422882,PE-CONSUCODE-1064,1,196641.45,False,False,False
10411434031,PE-CONSUCODE-200280,1,90000.0,False,False,False
10411464330,PE-CONSUCODE-200276,1,60000.0,False,False,False
10411470755,PE-CONSUCODE-849,1,45000.0,False,False,False
10411485469,PE-CONSUCODE-204673,1,144000.0,False,False,False
10411501600,PE-CONSUCODE-200276,2,78000.0,False,False,False
10411536373,PE-CONSUCODE-1678,1,32985.0,False,False,False
10411555611,PE-CONSUCODE-151,1,185150.0,False,False,False
10411561149,PE-CONSUCODE-200261,2,184000.0,False,False,False
10411563681,PE-CONSUCODE-1586,1,86000.0,False,False,False
10411577568,PE-CONSUCODE-1897,2,258680.0,False,False,False
10411604883,PE-CONSUCODE-200387,1,64903.5,False,False,False
10411676337,PE-CONSUCODE-1911,2,135100.0,False,False,False
10411679867,PE-CONSUCODE-200407,1,60000.0,False,False,False
10411697679,PE-CONSUCODE-10611,1,148680.0,False,False,False
10411714310,PE-CONSUCODE-203306,1,45000.0,False,False,False
10411757531,PE-CONSUCODE-200276,1,18000.0,False,False,False
10411784377,PE-CONSUCODE-201185,1,55000.0,False,False,False
10411784377,PE-CONSUCODE-45,2,400000.0,False,False,False
10411799170,PE-CONSUCODE-204673,1,14000.0,False,False,False
10411806052,PE-CONSUCODE-200033,1,388800.0,False,False,False
10411823071,PE-CONSUCODE-203686,1,71360.0,False,False,False
10411870583,PE-CONSUCODE-10009,1,93040.0,False,False,False
10411870583,PE-CONSUCODE-10398,1,148126.48,False,False,False
10411877391,PE-CONSUCODE-442,1,91800.0,False,False,False
10411913312,PE-CONSUCODE-204549,1,55500.0,False,False,False
10411915692,PE-CONSUCODE-419,3,400250.0,False,False,False
10411934476,PE-CONSUCODE-204549,1,91080.0,False,False,False
10411959495,PE-CONSUCODE-1497,1,87936.0,False,False,False
10411982438,PE-CONSUCODE-977,1,54314.36,False,False,False
10411990597,PE-CONSUCODE-200192,1,82440.0,False,False,False
10412112666,PE-CONSUCODE-10442,1,318000.0,False,False,False
10412119776,PE-CONSUCODE-10247,1,40824.0,False,False,False
10412127493,PE-CONSUCODE-204387,1,63000.0,False,False,False
10412131636,PE-CONSUCODE-10370,1,70200.0,False,False,False
10412188379,PE-CONSUCODE-1193,1,112626.0,False,False,False
10412188379,PE-CONSUCODE-1263,1,126858.5,False,False,False
10412188972,PE-CONSUCODE-200276,1,18000.0,False,False,False
10412260231,PE-CONSUCODE-2528,1,96000.0,False,False,False
10412267538,PE-CONSUCODE-201506,1,50000.0,False,False,False
10412277169,PE-CONSUCODE-200276,1,18000.0,False,False,False
10412295761,PE-CONSUCODE-1072,1,59400.0,False,False,False
10412300161,PE-CONSUCODE-1895,1,295372.37,False,False,False
10412307963,PE-CONSUCODE-1789,1,50890.0,False,False,False
10412307963,PE-CONSUCODE-2371,1,72076.63,False,False,False
10412307963,PE-CONSUCODE-50,1,51000.0,False,False,False
10412312061,PE-CONSUCODE-204673,1,39000.0,False,False,False
10412324965,PE-CONSUCODE-202225,1,85500.0,False,False,False
10412332089,PE-CONSUCODE-1160,1,45000.0,False,False,False
10412348236,PE-CONSUCODE-1072,1,170000.0,False,False,False
10412348236,PE-CONSUCODE-1417,1,205708.08,False,False,False
10412361925,PE-CONSUCODE-203747,1,68970.0,False,False,False
10412363251,PE-CONSUCODE-200276,2,34000.0,False,False,False
10412369233,PE-CONSUCODE-204673,1,24000.0,False,False,False
10412410683,PE-CONSUCODE-200276,1,16000.0,False,False,False
10412418285,PE-CONSUCODE-1324,3,386900.0,False,False,False
10412418285,PE-CONSUCODE-1433,1,69000.0,False,False,False
10412435775,PE-CONSUCODE-200276,2,51000.0,False,False,False
10412451878,PE-CONSUCODE-200446,1,93500.0,False,False,False
10412457361,PE-CONSUCODE-200276,1,6000.0,False,False,False
10412464449,PE-CONSUCODE-200533,1,54000.0,False,False,False
10412469696,PE-CONSUCODE-204549,1,58800.0,False,False,False
10412502723,PE-CONSUCODE-10585,1,54749.0,False,False,False
10412518352,PE-CONSUCODE-1291,1,44991.09,False,False,False
