id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real
CN000178,P0132,E03,F000,Contratación Directa,Suministro de combustible,goods,29483.43,2026-07-12,False,False
CN000084,P0119,E08,F015,Comparación de Precios,Consultoría en ingeniería,services,54775.43,2026-07-13,False,False
CN000647,P0173,E03,F000,Contratación Directa,Adquisición de equipos informáticos,goods,24478.07,2026-07-30,False,False
CN000044,P0180,E13,F056,Adjudicación Simplificada,Servicio de capacitación,services,59098.98,2026-07-09,False,False
CN000307,P0012,E05,F032,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,59031.53,2026-08-03,False,False
CN000136,P0144,E06,F006,Adjudicación Simplificada,Consultoría en ingeniería,services,51596.65,2026-08-17,False,False
CN000434,P0021,E06,F006,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,55444.46,2026-08-25,False,False
CN000691,P0113,E05,F009,Adjudicación Simplificada,Suministro de combustible,goods,154434.82,2026-09-11,False,False
CN000595,P0167,E00,F041,Comparación de Precios,Adquisición de equipos informáticos,goods,56373.74,2026-09-25,False,False
CN000520,P0037,E09,F034,Adjudicación Simplificada,Obra de rehabilitación vial,works,41254.42,2026-08-14,False,False
CN000464,P0067,E14,F016,Licitación Pública,Adquisición de materiales de construcción,goods,9294.65,2026-07-09,False,False
CN000301,P0108,E10,F026,Licitación Pública,Suministro de combustible,goods,56826.08,2026-07-20,False,False
CN000635,P0091,E07,F013,Contratación Directa,Adquisición de bienes de oficina,goods,76607.43,2026-07-31,False,False
CN000510,P0217,E12,F050,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,56772.41,2026-09-19,False,False
CN000216,P0057,E12,F021,Licitación Pública,Servicio de capacitación,services,183868.7,2026-08-27,False,False
CN000698,P0061,E15,F035,Adjudicación Simplificada,Servicio de capacitación,services,56966.21,2026-07-20,False,False
CN000461,P0061,E03,F000,Comparación de Precios,Adquisición de materiales de construcción,goods,187326.34,2026-09-25,False,False
CN000491,P0147,E03,F000,Licitación Pública,Servicio de limpieza y vigilancia,services,57837.68,2026-07-20,False,False
CN000527,P0035,E09,F046,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,15453.26,2026-07-08,False,False
CN000294,P0064,E01,F017,Concurso Público,Adquisición de equipos informáticos,goods,30482.34,2026-08-31,False,False
CN000043,P0033,E03,F000,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,124379.08,2026-08-29,False,False
CN000557,P0092,E13,F055,Adjudicación Simplificada,Servicio de transporte,services,200069.17,2026-08-24,False,False
CN000427,P0101,E06,F039,Comparación de Precios,Adquisición de equipos informáticos,goods,314640.94,2026-08-08,False,False
CN000228,P0112,E03,F000,Adjudicación Simplificada,Consultoría en ingeniería,services,12188.63,2026-09-26,False,False
CN000393,P0044,E13,F055,Adjudicación Simplificada,Suministro de combustible,goods,16180.16,2026-07-17,False,False
CN000005,P0195,E08,F022,Adjudicación Simplificada,Servicio de capacitación,services,13125.96,2026-09-14,False,False
CN000261,P0012,E15,F035,Comparación de Precios,Obra de rehabilitación vial,works,16602.71,2026-07-01,False,False
CN000281,P0145,E11,F054,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,64713.95,2026-09-14,False,False
CN000677,P0091,E12,F050,Adjudicación Simplificada,Consultoría en ingeniería,services,151935.74,2026-09-15,False,False
CN000562,P0209,E08,F028,Adjudicación Simplificada,Consultoría en ingeniería,services,109891.59,2026-09-12,False,False
CN000545,P0050,E12,F021,Comparación de Precios,Adquisición de bienes de oficina,goods,157982.07,2026-07-03,False,False
CN000684,P0067,E05,F052,Comparación de Precios,Adquisición de bienes de oficina,goods,56918.36,2026-07-29,False,False
CN000117,P0114,E13,F055,Adjudicación Simplificada,Consultoría en ingeniería,services,191695.32,2026-08-18,False,False
CN000628,P0092,E01,F017,Licitación Pública,Adquisición de equipos informáticos,goods,21544.25,2026-09-14,False,False
CN000606,P0026,E08,F028,Comparación de Precios,Obra de rehabilitación vial,works,237554.6,2026-08-27,False,False
CN000410,P0035,E16,F024,Comparación de Precios,Suministro de combustible,goods,21092.63,2026-09-17,False,False
CN000075,P0089,E09,F033,Adjudicación Simplificada,Suministro de combustible,goods,260119.21,2026-07-18,False,False
CN000173,P0136,E16,F042,Comparación de Precios,Adquisición de equipos informáticos,goods,15001.71,2026-07-10,False,False
CN000581,P0004,E11,F007,Concurso Público,Consultoría en ingeniería,services,12600.64,2026-07-29,False,False
CN000051,P0036,E17,F003,Licitación Pública,Adquisición de equipos informáticos,goods,24730.94,2026-08-21,False,False
CN000442,P0139,E02,F044,Licitación Pública,Adquisición de bienes de oficina,goods,17147.17,2026-08-25,False,False
CN000397,P0058,E07,F013,Licitación Pública,Servicio de capacitación,services,117603.96,2026-09-29,False,False
CN000235,P0191,E11,F007,Licitación Pública,Consultoría en ingeniería,services,28734.36,2026-09-08,False,False
CN000306,P0131,E02,F051,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,39456.59,2026-07-12,False,False
CN000515,P0112,E14,F040,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,257423.91,2026-09-22,False,False
CN000383,P0204,E05,F009,Contratación Directa,Servicio de capacitación,services,76010.01,2026-09-14,False,False
CN000384,P0212,E08,F014,Comparación de Precios,Adquisición de materiales de construcción,goods,145365.02,2026-08-22,False,False
CN000093,P0086,E04,F053,Adjudicación Simplificada,Obra de rehabilitación vial,works,49698.32,2026-08-04,False,False
CN000668,P0153,E16,F024,Adjudicación Simplificada,Suministro de combustible,goods,28094.03,2026-09-19,False,False
CN000340,P0101,E12,F021,Adjudicación Simplificada,Consultoría en ingeniería,services,326953.87,2026-09-23,False,False
CN000551,P0092,E04,F030,Licitación Pública,Obra de rehabilitación vial,works,6903.03,2026-09-05,False,False
CN000148,P0145,E16,F042,Concurso Público,Servicio de limpieza y vigilancia,services,20888.79,2026-08-17,False,False
CN000467,P0007,E06,F006,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,153809.42,2026-09-29,False,False
CN000249,P0089,E03,F000,Contratación Directa,Obra de rehabilitación vial,works,149533.66,2026-08-17,False,False
CN000373,P0091,E01,F018,Comparación de Precios,Servicio de limpieza y vigilancia,services,21457.06,2026-07-18,False,False
CN000200,P0123,E07,F036,Contratación Directa,Servicio de capacitación,services,14073.65,2026-08-17,False,False
CN000318,P0072,E00,F038,Comparación de Precios,Obra de rehabilitación vial,works,36291.94,2026-09-17,False,False
CN000091,P0035,E12,F050,Concurso Público,Servicio de mantenimiento de infraestructura,services,75825.47,2026-07-09,False,False
CN000220,P0179,E05,F059,Licitación Pública,Servicio de transporte,services,122529.4,2026-08-07,False,False
CN000028,P0139,E08,F028,Licitación Pública,Obra de rehabilitación vial,works,31450.02,2026-07-10,False,False
CN000366,P0121,E11,F054,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,106474.12,2026-09-06,False,False
CN000072,P0088,E07,F013,Comparación de Precios,Servicio de limpieza y vigilancia,services,98392.5,2026-07-04,False,False
CN000420,P0161,E07,F036,Adjudicación Simplificada,Consultoría en ingeniería,services,53473.2,2026-08-26,False,False
CN000500,P0029,E09,F033,Comparación de Precios,Adquisición de equipos informáticos,goods,51671.57,2026-08-27,False,False
CN000280,P0175,E04,F019,Adjudicación Simplificada,Servicio de capacitación,services,180009.09,2026-08-17,False,False
CN000493,P0071,E07,F036,Comparación de Precios,Suministro de combustible,goods,94787.96,2026-07-26,False,False
CN000465,P0131,E11,F049,Comparación de Precios,Consultoría en ingeniería,services,134075.19,2026-07-29,False,False
CN000396,P0066,E05,F047,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,48341.53,2026-09-21,False,False
CN000182,P0030,E16,F002,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,12295.13,2026-07-10,False,False
CN000175,P0168,E15,F035,Concurso Público,Servicio de limpieza y vigilancia,services,8401.98,2026-08-09,False,False
CN000516,P0127,E09,F034,Licitación Pública,Adquisición de bienes de oficina,goods,44414.53,2026-07-17,False,False
CN000471,P0023,E13,F058,Adjudicación Simplificada,Obra de rehabilitación vial,works,30369.57,2026-08-10,False,False
CN000270,P0203,E11,F007,Comparación de Precios,Obra de rehabilitación vial,works,104902.85,2026-09-13,False,False
CN000438,P0178,E01,F017,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,24444.85,2026-08-14,False,False
CN000636,P0068,E00,F038,Comparación de Precios,Servicio de capacitación,services,59473.69,2026-08-14,False,False
CN000463,P0162,E17,F012,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,47647.13,2026-07-22,False,False
CN000514,P0205,E08,F028,Comparación de Precios,Servicio de transporte,services,59231.06,2026-07-22,False,False
CN000519,P0111,E10,F008,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,103899.49,2026-07-23,False,False
CN000387,P0058,E09,F043,Comparación de Precios,Adquisición de bienes de oficina,goods,46734.92,2026-09-11,False,False
CN000322,P0099,E05,F052,Adjudicación Simplificada,Consultoría en ingeniería,services,14261.58,2026-08-12,False,False
CN000080,P0069,E14,F040,Licitación Pública,Suministro de combustible,goods,48522.78,2026-08-17,False,False
CN000532,P0020,E02,F011,Adjudicación Simplificada,Servicio de capacitación,services,21967.26,2026-07-10,False,False
CN000565,P0119,E05,F037,Comparación de Precios,Servicio de transporte,services,69555.23,2026-07-14,False,False
CN000063,P0098,E08,F005,Licitación Pública,Consultoría en ingeniería,services,111846.74,2026-09-23,False,False
CN000061,P0156,E00,F041,Licitación Pública,Servicio de capacitación,services,101658.93,2026-09-14,False,False
CN000278,P0151,E06,F039,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,17815.29,2026-07-17,False,False
CN000574,P0198,E12,F021,Adjudicación Simplificada,Consultoría en ingeniería,services,188824.31,2026-08-26,False,False
CN000638,P0119,E02,F051,Contratación Directa,Adquisición de bienes de oficina,goods,77440.7,2026-08-14,False,False
CN000279,P0169,E08,F005,Contratación Directa,Consultoría en ingeniería,services,131442.87,2026-08-01,False,False
CN000575,P0082,E01,F017,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,61453.45,2026-07-20,False,False
CN000337,P0207,E00,F041,Contratación Directa,Consultoría en ingeniería,services,16023.32,2026-09-29,False,False
CN000227,P0215,E14,F040,Comparación de Precios,Obra de rehabilitación vial,works,31787.77,2026-09-28,False,False
CN000186,P0122,E05,F047,Comparación de Precios,Adquisición de materiales de construcción,goods,545036.67,2026-09-04,False,False
CN000008,P0095,E10,F008,Comparación de Precios,Adquisición de materiales de construcción,goods,135119.9,2026-08-01,False,False
CN000085,P0218,E08,F028,Comparación de Precios,Servicio de transporte,services,7875.39,2026-07-29,False,False
CN000511,P0060,E12,F050,Concurso Público,Consultoría en ingeniería,services,69662.68,2026-08-09,False,False
CN000356,P0029,E17,F003,Comparación de Precios,Servicio de limpieza y vigilancia,services,9170.25,2026-09-03,False,False
CN000494,P0179,E11,F007,Contratación Directa,Adquisición de bienes de oficina,goods,48550.95,2026-08-25,False,False
CN000580,P0102,E11,F049,Adjudicación Simplificada,Suministro de combustible,goods,108340.62,2026-09-16,False,False
CN000096,P0023,E00,F010,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,103835.5,2026-07-08,False,False
CN000341,P0177,E06,F039,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,263704.74,2026-07-10,False,False
CN000602,P0029,E00,F038,Adjudicación Simplificada,Obra de rehabilitación vial,works,861988.09,2026-09-12,False,False
CN000156,P0043,E15,F035,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,271989.69,2026-07-17,False,False
CN000033,P0023,E13,F056,Comparación de Precios,Suministro de combustible,goods,65340.96,2026-08-30,False,False
CN000498,P0208,E03,F000,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,188826.23,2026-09-08,False,False
CN000121,P0191,E14,F029,Adjudicación Simplificada,Servicio de capacitación,services,26191.4,2026-08-24,False,False
CN000627,P0123,E05,F001,Adjudicación Simplificada,Consultoría en ingeniería,services,42511.61,2026-07-06,False,False
CN000211,P0098,E03,F000,Adjudicación Simplificada,Obra de rehabilitación vial,works,475314.85,2026-09-21,False,False
CN000293,P0078,E09,F027,Comparación de Precios,Suministro de combustible,goods,95429.08,2026-07-27,False,False
CN000399,P0006,E14,F016,Adjudicación Simplificada,Servicio de capacitación,services,53754.47,2026-07-06,False,False
CN000550,P0195,E06,F039,Comparación de Precios,Consultoría en ingeniería,services,136885.06,2026-07-25,False,False
CN000477,P0030,E10,F004,Contratación Directa,Servicio de capacitación,services,46015.6,2026-07-11,False,False
CN000164,P0110,E06,F006,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,84279.95,2026-09-21,False,False
CN000507,P0067,E11,F007,Adjudicación Simplificada,Suministro de combustible,goods,53831.47,2026-07-21,False,False
CN000440,P0137,E06,F039,Adjudicación Simplificada,Obra de rehabilitación vial,works,13355.95,2026-08-27,False,False
CN000459,P0006,E14,F029,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,104659.48,2026-08-19,False,False
CN000234,P0154,E01,F018,Licitación Pública,Servicio de capacitación,services,24271.32,2026-07-06,False,False
CN000310,P0083,E12,F050,Comparación de Precios,Servicio de capacitación,services,57078.83,2026-09-24,False,False
CN000179,P0026,E14,F016,Adjudicación Simplificada,Servicio de capacitación,services,26182.74,2026-07-25,False,False
CN000568,P0034,E04,F053,Licitación Pública,Servicio de transporte,services,168187.47,2026-08-15,False,False
CN000308,P0074,E03,F000,Comparación de Precios,Suministro de combustible,goods,6168.3,2026-07-20,False,False
CN000069,P0002,E09,F034,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,383651.77,2026-09-28,False,False
CN000271,P0033,E10,F026,Comparación de Precios,Consultoría en ingeniería,services,36343.02,2026-08-04,False,False
CN000660,P0125,E14,F016,Comparación de Precios,Adquisición de equipos informáticos,goods,67259.32,2026-08-05,False,False
CN000023,P0112,E01,F017,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,6324.14,2026-08-19,False,False
CN000436,P0059,E14,F016,Contratación Directa,Servicio de limpieza y vigilancia,services,159968.69,2026-08-23,False,False
CN000292,P0198,E13,F058,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,44138.97,2026-08-06,False,False
CN000466,P0211,E13,F056,Comparación de Precios,Consultoría en ingeniería,services,153288.44,2026-08-26,False,False
CN000657,P0075,E03,F000,Contratación Directa,Servicio de capacitación,services,126353.31,2026-07-05,False,False
CN000351,P0199,E04,F053,Comparación de Precios,Suministro de combustible,goods,90264.66,2026-07-08,False,False
CN000058,P0066,E08,F014,Comparación de Precios,Servicio de limpieza y vigilancia,services,27672.36,2026-09-10,False,False
CN000609,P0015,E06,F006,Adjudicación Simplificada,Obra de rehabilitación vial,works,286105.11,2026-09-26,False,False
CN000686,P0122,E02,F025,Licitación Pública,Servicio de capacitación,services,77833.8,2026-08-30,False,False
CN000079,P0048,E08,F015,Concurso Público,Suministro de combustible,goods,24600.41,2026-09-28,False,False
CN000265,P0149,E02,F011,Comparación de Precios,Adquisición de materiales de construcción,goods,27849.0,2026-08-08,False,False
CN000321,P0112,E06,F006,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,259741.24,2026-08-03,False,False
CN000526,P0120,E15,F035,Comparación de Precios,Consultoría en ingeniería,services,85942.96,2026-09-14,False,False
CN000549,P0182,E16,F042,Adjudicación Simplificada,Suministro de combustible,goods,119770.46,2026-09-23,False,False
CN000437,P0126,E09,F027,Adjudicación Simplificada,Obra de rehabilitación vial,works,14528.75,2026-08-12,False,False
CN000092,P0116,E17,F031,Comparación de Precios,Obra de rehabilitación vial,works,101448.79,2026-07-16,False,False
CN000619,P0087,E02,F051,Licitación Pública,Obra de rehabilitación vial,works,105623.68,2026-08-29,False,False
CN000524,P0205,E01,F018,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,13103.89,2026-09-11,False,False
CN000536,P0008,E05,F045,Licitación Pública,Adquisición de materiales de construcción,goods,222668.42,2026-08-24,False,False
CN000147,P0212,E15,F035,Adjudicación Simplificada,Consultoría en ingeniería,services,22810.67,2026-09-27,False,False
CN000251,P0117,E01,F017,Adjudicación Simplificada,Consultoría en ingeniería,services,24034.6,2026-09-07,False,False
CN000212,P0067,E04,F030,Concurso Público,Servicio de limpieza y vigilancia,services,123285.13,2026-09-09,False,False
CN000674,P0136,E14,F040,Comparación de Precios,Adquisición de equipos informáticos,goods,184023.59,2026-08-13,False,False
CN000569,P0087,E08,F028,Adjudicación Simplificada,Obra de rehabilitación vial,works,64290.78,2026-07-26,False,False
CN000330,P0158,E13,F056,Comparación de Precios,Servicio de limpieza y vigilancia,services,22655.79,2026-09-15,False,False
CN000276,P0161,E16,F024,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,312126.55,2026-07-13,False,False
CN000559,P0091,E01,F017,Comparación de Precios,Consultoría en ingeniería,services,22568.61,2026-08-16,False,False
CN000411,P0008,E06,F006,Comparación de Precios,Adquisición de bienes de oficina,goods,47389.16,2026-08-21,False,False
CN000646,P0191,E01,F018,Contratación Directa,Adquisición de bienes de oficina,goods,71673.42,2026-07-30,False,False
CN000389,P0099,E00,F041,Licitación Pública,Adquisición de bienes de oficina,goods,64093.59,2026-08-05,False,False
CN000693,P0004,E17,F012,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,127023.9,2026-09-13,False,False
CN000012,P0164,E11,F007,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,84620.82,2026-08-14,False,False
CN000303,P0129,E15,F035,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,77735.08,2026-08-14,False,False
CN000497,P0199,E14,F029,Comparación de Precios,Adquisición de equipos informáticos,goods,55000.38,2026-07-06,False,False
CN000540,P0187,E14,F016,Comparación de Precios,Servicio de transporte,services,26728.2,2026-09-17,False,False
CN000573,P0210,E16,F024,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,133442.18,2026-09-19,False,False
CN000502,P0198,E12,F050,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,43762.92,2026-08-16,False,False
CN000365,P0182,E05,F059,Comparación de Precios,Obra de rehabilitación vial,works,261365.1,2026-09-26,False,False
CN000324,P0127,E12,F021,Licitación Pública,Servicio de limpieza y vigilancia,services,10194.29,2026-08-01,False,False
CN000260,P0113,E01,F017,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,83221.86,2026-07-17,False,False
CN000584,P0036,E04,F019,Licitación Pública,Obra de rehabilitación vial,works,38294.05,2026-08-24,False,False
CN000409,P0167,E12,F050,Comparación de Precios,Consultoría en ingeniería,services,200933.21,2026-07-14,False,False
CN000400,P0144,E03,F000,Comparación de Precios,Adquisición de equipos informáticos,goods,50017.58,2026-08-17,False,False
CN000054,P0119,E11,F007,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,69277.35,2026-07-08,False,False
CN000612,P0084,E07,F036,Licitación Pública,Servicio de capacitación,services,723635.53,2026-08-08,False,False
CN000150,P0171,E12,F050,Adjudicación Simplificada,Servicio de transporte,services,25701.79,2026-08-12,False,False
CN000640,P0003,E04,F030,Adjudicación Simplificada,Servicio de capacitación,services,13392.08,2026-09-24,False,False
CN000615,P0066,E02,F011,Comparación de Precios,Obra de rehabilitación vial,works,34234.24,2026-08-30,False,False
CN000470,P0161,E10,F004,Comparación de Precios,Adquisición de equipos informáticos,goods,94054.25,2026-07-08,False,False
CN000106,P0001,E01,F048,Licitación Pública,Servicio de limpieza y vigilancia,services,75354.79,2026-08-24,False,False
CN000231,P0022,E13,F058,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,6801.32,2026-09-18,False,False
CN000370,P0043,E02,F011,Comparación de Precios,Adquisición de materiales de construcción,goods,36504.32,2026-09-21,False,False
CN000237,P0171,E13,F055,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,45813.61,2026-08-04,False,False
CN000645,P0030,E09,F046,Adjudicación Simplificada,Consultoría en ingeniería,services,24811.57,2026-07-07,False,False
CN000024,P0108,E06,F039,Comparación de Precios,Obra de rehabilitación vial,works,18915.89,2026-07-24,False,False
CN000299,P0116,E14,F040,Comparación de Precios,Servicio de limpieza y vigilancia,services,45481.36,2026-07-22,False,False
CN000643,P0097,E05,F052,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,77343.03,2026-07-14,False,False
CN000326,P0093,E02,F025,Licitación Pública,Servicio de mantenimiento de infraestructura,services,47359.29,2026-08-16,False,False
CN000499,P0012,E01,F048,Concurso Público,Adquisición de equipos informáticos,goods,6729.41,2026-08-05,False,False
CN000560,P0015,E16,F024,Comparación de Precios,Obra de rehabilitación vial,works,19255.26,2026-07-18,False,False
CN000082,P0166,E04,F053,Contratación Directa,Suministro de combustible,goods,73196.78,2026-07-29,False,False
CN000582,P0168,E13,F056,Contratación Directa,Servicio de limpieza y vigilancia,services,39052.64,2026-09-16,False,False
CN000683,P0152,E11,F007,Comparación de Precios,Adquisición de materiales de construcción,goods,911025.31,2026-08-25,False,False
CN000357,P0091,E09,F046,Contratación Directa,Consultoría en ingeniería,services,129499.08,2026-07-10,False,False
CN000593,P0213,E17,F031,Comparación de Precios,Suministro de combustible,goods,24942.95,2026-07-23,False,False
CN000380,P0081,E07,F023,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,21716.97,2026-08-07,False,False
CN000533,P0096,E17,F031,Contratación Directa,Servicio de limpieza y vigilancia,services,149046.97,2026-09-12,False,False
CN000101,P0066,E15,F035,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,58672.97,2026-07-21,False,False
CN000379,P0034,E10,F026,Licitación Pública,Servicio de limpieza y vigilancia,services,88840.04,2026-09-05,False,False
CN000076,P0207,E12,F021,Comparación de Precios,Adquisición de equipos informáticos,goods,41761.67,2026-07-20,False,False
CN000388,P0132,E16,F057,Licitación Pública,Adquisición de materiales de construcción,goods,111990.18,2026-07-16,False,False
CN000651,P0028,E09,F033,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,284918.52,2026-07-29,False,False
CN000406,P0022,E01,F018,Licitación Pública,Servicio de transporte,services,12866.96,2026-09-29,False,False
CN000291,P0154,E14,F016,Comparación de Precios,Consultoría en ingeniería,services,64363.44,2026-08-31,False,False
CN000282,P0196,E06,F006,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,25657.63,2026-07-16,False,False
CN000572,P0080,E11,F054,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,270699.73,2026-08-26,False,False
CN000650,P0164,E16,F024,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,34312.83,2026-09-03,False,False
CN000112,P0063,E10,F004,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,258431.95,2026-07-02,False,False
CN000544,P0157,E15,F035,Licitación Pública,Obra de rehabilitación vial,works,56177.02,2026-07-08,False,False
CN000140,P0070,E07,F036,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,91513.5,2026-09-25,False,False
CN000246,P0003,E09,F046,Licitación Pública,Adquisición de bienes de oficina,goods,84100.59,2026-08-04,False,False
CN000145,P0073,E12,F021,Adjudicación Simplificada,Suministro de combustible,goods,170625.81,2026-09-08,False,False
CN000283,P0052,E04,F053,Adjudicación Simplificada,Servicio de transporte,services,70564.41,2026-09-04,False,False
CN000480,P0038,E16,F057,Adjudicación Simplificada,Suministro de combustible,goods,46032.85,2026-09-03,False,False
CN000655,P0076,E12,F050,Adjudicación Simplificada,Servicio de capacitación,services,15381.76,2026-09-07,False,False
CN000110,P0163,E00,F038,Comparación de Precios,Obra de rehabilitación vial,works,66950.66,2026-08-12,False,False
CN000671,P0171,E13,F058,Licitación Pública,Adquisición de equipos informáticos,goods,88912.06,2026-08-19,False,False
CN000624,P0014,E11,F007,Comparación de Precios,Servicio de limpieza y vigilancia,services,50699.08,2026-08-15,False,False
CN000090,P0038,E09,F034,Adjudicación Simplificada,Consultoría en ingeniería,services,65475.44,2026-09-08,False,False
CN000205,P0212,E02,F025,Licitación Pública,Adquisición de equipos informáticos,goods,91893.59,2026-07-08,False,False
CN000170,P0153,E16,F042,Concurso Público,Servicio de transporte,services,468981.82,2026-08-18,False,False
CN000109,P0034,E08,F014,Licitación Pública,Adquisición de bienes de oficina,goods,304910.55,2026-09-18,False,False
CN000232,P0120,E02,F011,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,31269.08,2026-07-21,False,False
CN000056,P0001,E17,F012,Comparación de Precios,Adquisición de materiales de construcción,goods,17175.75,2026-08-23,False,False
CN000404,P0208,E16,F024,Adjudicación Simplificada,Servicio de capacitación,services,210672.47,2026-08-03,False,False
CN000241,P0096,E03,F000,Comparación de Precios,Servicio de capacitación,services,19675.13,2026-07-05,False,False
CN000087,P0166,E08,F028,Comparación de Precios,Suministro de combustible,goods,45200.46,2026-07-17,False,False
CN000346,P0115,E07,F023,Licitación Pública,Adquisición de materiales de construcción,goods,24957.74,2026-08-08,False,False
CN000097,P0141,E03,F000,Contratación Directa,Servicio de limpieza y vigilancia,services,98290.48,2026-08-18,False,False
CN000600,P0164,E10,F026,Adjudicación Simplificada,Suministro de combustible,goods,30189.35,2026-07-09,False,False
CN000116,P0169,E08,F022,Concurso Público,Servicio de mantenimiento de infraestructura,services,21200.98,2026-08-10,False,False
CN000201,P0206,E11,F007,Comparación de Precios,Consultoría en ingeniería,services,45345.39,2026-07-22,False,False
CN000611,P0180,E14,F029,Adjudicación Simplificada,Consultoría en ingeniería,services,52839.0,2026-07-31,False,False
CN000323,P0122,E03,F000,Comparación de Precios,Servicio de capacitación,services,79429.93,2026-08-07,False,False
CN000193,P0158,E15,F035,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,61806.37,2026-07-20,False,False
CN000236,P0068,E05,F032,Adjudicación Simplificada,Consultoría en ingeniería,services,399840.17,2026-07-10,False,False
CN000443,P0116,E16,F002,Adjudicación Simplificada,Consultoría en ingeniería,services,54579.5,2026-08-11,False,False
CN000213,P0043,E07,F023,Adjudicación Simplificada,Servicio de transporte,services,51029.37,2026-08-06,False,False
CN000128,P0036,E01,F017,Adjudicación Simplificada,Obra de rehabilitación vial,works,135072.35,2026-08-24,False,False
CN000454,P0175,E17,F012,Comparación de Precios,Servicio de capacitación,services,29218.74,2026-09-27,False,False
CN000672,P0090,E04,F030,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,52867.93,2026-07-05,False,False
CN000552,P0158,E11,F054,Adjudicación Simplificada,Servicio de capacitación,services,93706.6,2026-07-18,False,False
CN000588,P0077,E05,F045,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,90944.34,2026-09-04,False,False
CN000567,P0101,E06,F006,Adjudicación Simplificada,Obra de rehabilitación vial,works,76449.88,2026-07-20,False,False
CN000561,P0202,E03,F000,Licitación Pública,Servicio de transporte,services,39015.86,2026-07-06,False,False
CN000695,P0109,E06,F039,Concurso Público,Adquisición de materiales de construcción,goods,187892.0,2026-09-06,False,False
CN000680,P0215,E11,F054,Concurso Público,Obra de rehabilitación vial,works,90070.52,2026-09-20,False,False
CN000296,P0019,E06,F039,Comparación de Precios,Adquisición de equipos informáticos,goods,61819.89,2026-07-25,False,False
CN000225,P0004,E09,F034,Licitación Pública,Adquisición de bienes de oficina,goods,292283.08,2026-07-27,False,False
CN000629,P0007,E03,F000,Licitación Pública,Adquisición de materiales de construcción,goods,177128.4,2026-09-15,False,False
CN000390,P0202,E12,F050,Adjudicación Simplificada,Servicio de transporte,services,35961.67,2026-08-15,False,False
CN000089,P0117,E03,F000,Comparación de Precios,Servicio de capacitación,services,167357.96,2026-09-03,False,False
CN000487,P0025,E15,F035,Comparación de Precios,Adquisición de materiales de construcción,goods,8774.01,2026-07-13,False,False
