id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real,escenario_sintetico,monto_capped,monto_norm,modalidad_Adjudicación Simplificada,modalidad_Comparación de Precios,modalidad_Concurso Público,modalidad_Concurso Público Abreviado,modalidad_Contratación Directa,modalidad_Licitación Pública,modalidad_Licitación Pública Abreviada,es_contratacion_directa,es_comparacion_precios
C800071,P0042,E00,F041,Licitación Pública Abreviada,Rehabilitación de vía pública,works,1708713.71,2025-04-29,False,True,fraccionamiento_sembrado,893500.9790000003,4.173305494141007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False
C001189,P0075,E08,F028,Adjudicación Simplificada,Obra de rehabilitación vial,works,43624.63,2024-08-31,False,False,normal,43624.63,-0.5630617760489173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001835,P0092,E01,F017,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,31853.44,2025-07-08,False,False,normal,31853.44,-0.628662706246337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002905,P0019,E01,F018,Concurso Público,Consultoría en ingeniería,services,20906.34,2023-04-13,False,False,normal,20906.34,-0.6896709766900367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C003435,P0129,E00,F041,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,61277.4,2026-04-05,False,False,normal,61277.4,-0.4646827563779151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700166,P0052,E13,F055,Licitación Pública,Mantenimiento preventivo de infraestructura,services,188565.89,2026-01-01,False,False,hard_negative_concentracion_legitima,188565.89,0.24469695352609278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000803,P0017,E12,F050,Comparación de Precios,Obra de rehabilitación vial,works,15957.97,2025-08-25,False,False,normal,15957.97,-0.7172482798310961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000188,P0088,E03,F000,Adjudicación Simplificada,Obra de rehabilitación vial,works,112860.79,2024-03-12,False,False,normal,112860.79,-0.17720813684188877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001747,P0088,E17,F003,Comparación de Precios,Consultoría en ingeniería,services,23537.01,2024-06-09,False,False,normal,23537.01,-0.6750102330402914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001488,P0159,E17,F003,Contratación Directa,Adquisición de bienes de oficina,goods,52190.04,2024-03-08,False,False,normal,52190.04,-0.515326681846693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C003204,P0140,E08,F020,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,151243.43,2023-01-13,False,False,normal,151243.43,0.036698603889735636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000023,P0198,E15,F035,Comparación de Precios,Servicio de transporte,services,37364.46,2025-01-09,False,False,normal,37364.46,-0.5979497504333238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001419,P0155,E17,F031,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,111809.12,2023-03-06,False,False,normal,111809.12,-0.1830691016432997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001448,P0056,E15,F035,Comparación de Precios,Suministro de combustible,goods,94016.86,2026-04-30,False,False,normal,94016.86,-0.2822255001309923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001406,P0025,E10,F004,Comparación de Precios,Servicio de capacitación,services,103804.34,2023-02-27,False,False,normal,103804.34,-0.22767980064872745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000809,P0004,E03,F000,Concurso Público,Consultoría en ingeniería,services,79288.97,2025-10-02,False,False,normal,79288.97,-0.3643041416145871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000538,P0019,E16,F024,Comparación de Precios,Adquisición de equipos informáticos,goods,96784.4,2024-06-03,False,False,normal,96784.4,-0.26680197894421626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002653,P0213,E12,F050,Licitación Pública,Adquisición de materiales de construcción,goods,157972.72,2024-12-05,False,False,normal,157972.72,0.07420098755427551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C900175,P0077,E15,F035,Comparación de Precios,Adquisición de bienes de oficina,goods,490174.68,2025-11-09,True,False,favoritismo_sembrado,490174.68,1.9255650033764662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000274,P0119,E09,F046,Comparación de Precios,Servicio de limpieza y vigilancia,services,204032.36,2026-02-21,False,False,normal,204032.36,0.33089170689176645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C750010,P0040,E06,F039,Licitación Pública,Contratación de servicio de transporte,services,49669.58,2024-08-08,False,False,hard_negative_repeticion_legitima,49669.58,-0.5293732243394561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001292,P0189,E05,F001,Concurso Público,Servicio de limpieza y vigilancia,services,9041.93,2023-07-21,False,False,normal,9041.93,-0.755791422646951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002250,P0051,E00,F041,Adjudicación Simplificada,Consultoría en ingeniería,services,129273.62,2024-03-06,False,False,normal,129273.62,-0.08573931209501812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000589,P0214,E15,F035,Comparación de Precios,Suministro de combustible,goods,145674.12,2026-06-05,False,False,normal,145674.12,0.005660797469331969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001042,P0094,E02,F011,Comparación de Precios,Obra de rehabilitación vial,works,563452.21,2024-04-17,False,False,normal,563452.21,2.333941227918703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002867,P0188,E07,F036,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,16640.37,2025-05-06,False,False,normal,16640.37,-0.7134452595105746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000746,P0111,E06,F039,Licitación Pública,Adquisición de materiales de construcción,goods,43091.46,2024-07-05,False,False,normal,43091.46,-0.5660331364596625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C750007,P0111,E12,F021,Concurso Público,Servicio de limpieza y vigilancia,services,139672.24,2024-02-12,False,False,hard_negative_repeticion_legitima,139672.24,-0.02778772480694509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000642,P0110,E15,F035,Adjudicación Simplificada,Consultoría en ingeniería,services,113632.99,2023-12-11,False,False,normal,113632.99,-0.1729046604475354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001588,P0058,E06,F006,Licitación Pública,Consultoría en ingeniería,services,72722.48,2025-11-23,False,False,normal,72722.48,-0.4008992396575254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002465,P0047,E15,F035,Contratación Directa,Adquisición de materiales de construcción,goods,84779.47,2023-06-03,False,False,normal,84779.47,-0.33370554391554963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002480,P0123,E02,F044,Licitación Pública,Servicio de transporte,services,25785.2,2025-05-22,False,False,normal,25785.2,-0.6624810533005593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000807,P0143,E10,F008,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,116797.6,2025-04-08,False,False,normal,116797.6,-0.15526826517126713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002753,P0096,E03,F000,Comparación de Precios,Obra de rehabilitación vial,works,13263.42,2024-09-20,False,False,normal,13263.42,-0.7322650272001774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001437,P0066,E13,F056,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,133308.11,2023-01-22,False,False,normal,133308.11,-0.06325506905143567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002699,P0180,E09,F033,Adjudicación Simplificada,Servicio de transporte,services,42191.21,2026-01-02,False,False,normal,42191.21,-0.5710502364648639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700146,P0044,E12,F021,Licitación Pública,Adquisición de equipos informáticos,goods,153531.95,2025-10-18,False,False,hard_negative_concentracion_legitima,153531.95,0.04945254302209185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002887,P0042,E01,F048,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,64536.72,2025-09-01,False,False,normal,64536.72,-0.44651854156097187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003270,P0012,E10,F004,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,26054.64,2025-05-13,False,False,normal,26054.64,-0.6609794621587637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001056,P0026,E03,F000,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,54381.89,2026-03-07,False,False,normal,54381.89,-0.5031114853497191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001421,P0054,E16,F002,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,56525.4,2026-03-23,False,False,normal,56525.4,-0.49116568803547384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000838,P0007,E09,F043,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,5801.22,2024-09-26,False,False,normal,5801.22,-0.7738519237942504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001897,P0053,E05,F059,Licitación Pública,Servicio de capacitación,services,109746.95,2025-02-12,False,False,normal,109746.95,-0.19456159052719443,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000734,P0174,E08,F028,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,21013.25,2025-10-09,False,False,normal,21013.25,-0.6890751664578167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001427,P0136,E13,F056,Comparación de Precios,Servicio de capacitación,services,138264.36,2023-02-10,False,False,normal,138264.36,-0.035633850611247256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002661,P0122,E00,F041,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,214657.11,2026-06-23,False,False,normal,214657.11,0.39010351836665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002186,P0098,E02,F011,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,25903.11,2024-03-04,False,False,normal,25903.11,-0.6618239399857986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000196,P0134,E15,F035,Adjudicación Simplificada,Suministro de combustible,goods,134011.2,2025-12-17,False,False,normal,134011.2,-0.059336743205662595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000371,P0090,E11,F007,Concurso Público,Servicio de limpieza y vigilancia,services,96474.61,2025-08-27,False,False,normal,96474.61,-0.2685284409387859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000220,P0080,E08,F015,Concurso Público,Servicio de limpieza y vigilancia,services,60750.34,2023-10-07,False,False,normal,60750.34,-0.4676200657128126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002031,P0037,E07,F036,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,94091.37,2024-09-16,False,False,normal,94091.37,-0.281810255341892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000318,P0170,E04,F030,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,13994.23,2025-09-11,False,False,normal,13994.23,-0.7281922175864021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001497,P0176,E07,F036,Comparación de Precios,Adquisición de bienes de oficina,goods,38654.82,2026-04-11,False,False,normal,38654.82,-0.5907585644708558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001479,P0108,E11,F054,Comparación de Precios,Consultoría en ingeniería,services,43405.94,2024-04-29,False,False,normal,43405.94,-0.5642805370599003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000949,P0198,E05,F052,Adjudicación Simplificada,Servicio de transporte,services,375831.12,2025-11-26,False,False,normal,375831.12,1.2883274854972653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002610,P0114,E07,F023,Comparación de Precios,Adquisición de equipos informáticos,goods,73393.67,2023-10-02,False,False,normal,73393.67,-0.3971586927511203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003482,P0061,E01,F018,Adjudicación Simplificada,Obra de rehabilitación vial,works,24896.85,2023-09-07,False,False,normal,24896.85,-0.6674318345164667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700283,P0185,E16,F057,Concurso Público,Mantenimiento preventivo de infraestructura,services,280764.35,2026-04-26,False,False,hard_negative_concentracion_legitima,280764.35,0.7585196629352172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002364,P0085,E13,F055,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,45348.13,2026-06-28,False,False,normal,45348.13,-0.5534566976162989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001321,P0025,E01,F017,Contratación Directa,Adquisición de bienes de oficina,goods,120015.62,2025-02-25,False,False,normal,120015.62,-0.13733421556422656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C700067,P0139,E07,F023,Licitación Pública,Suministro de combustible,goods,175759.36,2024-04-11,False,False,hard_negative_concentracion_legitima,175759.36,0.1733260657397973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002024,P0168,E13,F055,Adjudicación Simplificada,Suministro de combustible,goods,189310.83,2023-10-08,False,False,normal,189310.83,0.2488485097358952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C750019,P0023,E00,F038,Adjudicación Simplificada,Consultoría en ingeniería,services,152397.76,2024-08-29,False,False,hard_negative_repeticion_legitima,152397.76,0.04313169364147599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000296,P0196,E13,F058,Licitación Pública,Consultoría en ingeniería,services,13944.8,2023-12-14,False,False,normal,13944.8,-0.7284676913473097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002633,P0096,E09,F043,Adjudicación Simplificada,Servicio de capacitación,services,244629.08,2025-12-26,False,False,normal,244629.08,0.5571375320771719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700073,P0139,E07,F013,Adjudicación Simplificada,Suministro de combustible,goods,689097.76,2024-03-02,False,False,hard_negative_concentracion_legitima,689097.76,3.03416482087459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000314,P0088,E17,F003,Contratación Directa,Adquisición de materiales de construcción,goods,28894.01,2025-11-30,False,False,normal,28894.01,-0.6451556318429972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000432,P0181,E06,F006,Adjudicación Simplificada,Consultoría en ingeniería,services,16545.51,2026-03-10,False,False,normal,16545.51,-0.7139739150023751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001044,P0151,E09,F043,Licitación Pública,Adquisición de equipos informáticos,goods,53532.44,2025-10-27,False,False,normal,53532.44,-0.5078454765737328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000205,P0033,E03,F000,Adjudicación Simplificada,Suministro de combustible,goods,993720.1,2026-01-24,False,False,normal,893500.9790000003,4.173305494141007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000366,P0113,E01,F048,Comparación de Precios,Adquisición de equipos informáticos,goods,119105.05,2024-09-06,False,False,normal,119105.05,-0.14240882900686608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C800006,P0195,E01,F018,Adjudicación Simplificada,Contratación de servicio de transporte,services,319423.3,2024-10-11,False,True,fraccionamiento_sembrado,319423.3,0.9739662813701876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C800048,P0196,E14,F016,Licitación Pública Abreviada,Obra de rehabilitación de carretera,works,1328637.07,2025-11-14,False,True,fraccionamiento_sembrado,893500.9790000003,4.173305494141007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False
C000718,P0024,E01,F017,Contratación Directa,Adquisición de materiales de construcción,goods,130461.01,2025-06-01,False,False,normal,130461.01,-0.0791219787152057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C900007,P0167,E05,F047,Comparación de Precios,Servicio de capacitación,services,332052.14,2024-05-01,True,False,favoritismo_sembrado,332052.14,1.0443469014531515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001749,P0018,E10,F026,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,60886.24,2025-01-18,False,False,normal,60886.24,-0.46686269399306046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001174,P0182,E01,F018,Comparación de Precios,Servicio de capacitación,services,50147.57,2023-09-18,False,False,normal,50147.57,-0.5267093824827649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002602,P0212,E15,F035,Adjudicación Simplificada,Servicio de capacitación,services,164305.87,2023-05-18,False,False,normal,164305.87,0.10949568002630156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000410,P0003,E01,F018,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,71013.49,2023-11-13,False,False,normal,71013.49,-0.4104234537512651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700099,P0011,E06,F039,Licitación Pública,Suministro de combustible,goods,210533.33,2026-01-17,False,False,hard_negative_concentracion_legitima,210533.33,0.36712166148306263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001610,P0200,E08,F014,Licitación Pública,Consultoría en ingeniería,services,23097.12,2023-10-18,False,False,normal,23097.12,-0.6774617433110918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000033,P0030,E16,F057,Comparación de Precios,Adquisición de materiales de construcción,goods,271367.27,2026-05-08,False,False,normal,271367.27,0.7061496655823951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002598,P0143,E11,F054,Contratación Directa,Suministro de combustible,goods,177191.18,2023-08-13,False,False,normal,177191.18,0.18130560934373793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C900306,P0034,E00,F038,Adjudicación Simplificada,Servicio de capacitación,services,334804.25,2025-09-30,True,False,favoritismo_sembrado,334804.25,1.0596844311341456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002374,P0172,E06,F006,Adjudicación Simplificada,Servicio de capacitación,services,21137.69,2024-05-20,False,False,normal,21137.69,-0.6883816614040569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000764,P0205,E03,F000,Licitación Pública,Adquisición de equipos informáticos,goods,67555.88,2023-11-12,False,False,normal,67555.88,-0.429692740226116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000790,P0104,E16,F002,Adjudicación Simplificada,Servicio de capacitación,services,16469.3,2025-03-25,False,False,normal,16469.3,-0.7143986339042316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C900102,P0045,E11,F007,Comparación de Precios,Suministro de combustible,goods,565168.14,2025-08-04,True,False,favoritismo_sembrado,565168.14,2.3435041186845185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C900141,P0212,E17,F031,Contratación Directa,Adquisición de bienes de oficina,goods,230966.98,2026-05-06,True,False,favoritismo_sembrado,230966.98,0.4809985462609404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000893,P0159,E16,F057,Contratación Directa,Servicio de mantenimiento de infraestructura,services,10761.73,2023-06-12,False,False,normal,10761.73,-0.7462069643420962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002401,P0204,E11,F007,Adjudicación Simplificada,Suministro de combustible,goods,5190.23,2026-05-15,False,False,normal,5190.23,-0.7772569756489329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700025,P0126,E15,F035,Licitación Pública,Adquisición de materiales de construcción,goods,545864.53,2024-08-12,False,False,hard_negative_concentracion_legitima,545864.53,2.2359249553061167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002182,P0177,E11,F007,Comparación de Precios,Suministro de combustible,goods,17410.63,2024-05-25,False,False,normal,17410.63,-0.7091525947507784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000800,P0176,E05,F001,Comparación de Precios,Consultoría en ingeniería,services,64839.66,2023-10-11,False,False,normal,64839.66,-0.44483025466780246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002880,P0061,E06,F006,Licitación Pública,Obra de rehabilitación vial,works,120996.73,2023-11-07,False,False,normal,120996.73,-0.13186648217227634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000414,P0062,E13,F058,Contratación Directa,Suministro de combustible,goods,35213.27,2025-10-01,False,False,normal,35213.27,-0.6099383484451975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C900134,P0131,E11,F049,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,559533.71,2026-01-04,True,False,favoritismo_sembrado,559533.71,2.312103398015474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001170,P0032,E17,F003,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,258290.67,2024-03-26,False,False,normal,258290.67,0.6332736756595768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001451,P0196,E07,F023,Adjudicación Simplificada,Suministro de combustible,goods,90533.32,2023-02-16,False,False,normal,90533.32,-0.301639294690414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000254,P0012,E15,F035,Concurso Público,Servicio de capacitación,services,40353.25,2023-12-11,False,False,normal,40353.25,-0.5812932013363551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001377,P0210,E11,F049,Adjudicación Simplificada,Suministro de combustible,goods,101960.35,2025-07-16,False,False,normal,101960.35,-0.23795637075546597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C900276,P0138,E05,F032,Comparación de Precios,Adquisición de materiales de construcción,goods,521609.77,2024-05-17,True,False,favoritismo_sembrado,521609.77,2.1007529958257947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C700131,P0143,E11,F007,Licitación Pública,Adquisición de equipos informáticos,goods,67555.88,2025-01-10,False,False,hard_negative_concentracion_legitima,67555.88,-0.429692740226116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C900017,P0054,E07,F036,Contratación Directa,Suministro de combustible,goods,413152.46,2024-09-24,True,False,favoritismo_sembrado,413152.46,1.4963195933652182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000598,P0091,E09,F034,Licitación Pública,Servicio de mantenimiento de infraestructura,services,143526.89,2025-04-11,False,False,normal,143526.89,-0.006305731432826973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003063,P0196,E07,F023,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,39766.59,2026-02-17,False,False,normal,39766.59,-0.5845626619184728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002297,P0196,E08,F014,Concurso Público,Obra de rehabilitación vial,works,11674.55,2025-10-05,False,False,normal,11674.55,-0.7411198116325733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C700257,P0099,E17,F012,Licitación Pública,Adquisición de materiales de construcción,goods,347172.36,2024-09-23,False,False,hard_negative_concentracion_legitima,347172.36,1.1286120009706708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003010,P0001,E03,F000,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,9172.35,2024-10-11,False,False,normal,9172.35,-0.755064591008319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001937,P0048,E12,F050,Comparación de Precios,Servicio de transporte,services,9554.5,2023-12-16,False,False,normal,9554.5,-0.752934866190782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002148,P0183,E11,F007,Licitación Pública,Consultoría en ingeniería,services,46754.21,2024-11-28,False,False,normal,46754.21,-0.5456206032255035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002532,P0168,E08,F020,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,22117.14,2025-10-12,False,False,normal,22117.14,-0.6829231792045628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002451,P0105,E16,F002,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,122316.27,2023-08-06,False,False,normal,122316.27,-0.12451267585085057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001641,P0157,E12,F021,Concurso Público,Adquisición de materiales de construcción,goods,9345.15,2025-09-03,False,False,normal,9345.15,-0.7541015753116805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000964,P0188,E08,F005,Licitación Pública,Consultoría en ingeniería,services,37631.18,2025-09-10,False,False,normal,37631.18,-0.5964633178719383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000093,P0143,E09,F034,Comparación de Precios,Suministro de combustible,goods,76805.85,2026-05-22,False,False,normal,76805.85,-0.3781425880071622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C700126,P0143,E11,F054,Concurso Público,Adquisición de materiales de construcción,goods,474765.02,2026-01-22,False,False,hard_negative_concentracion_legitima,474765.02,1.8396868525670778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C700088,P0053,E06,F039,Adjudicación Simplificada,Suministro de combustible,goods,222016.71,2024-12-20,False,False,hard_negative_concentracion_legitima,222016.71,0.4311186243908439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002016,P0059,E05,F032,Adjudicación Simplificada,Consultoría en ingeniería,services,22097.71,2024-11-25,False,False,normal,22097.71,-0.6830314627403596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700048,P0167,E05,F037,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,310804.23,2024-05-30,False,False,hard_negative_concentracion_legitima,310804.23,0.9259321395853151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002778,P0210,E13,F058,Contratación Directa,Adquisición de materiales de construcción,goods,68835.32,2024-06-22,False,False,normal,68835.32,-0.42256241150558843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000897,P0038,E15,F035,Licitación Pública,Obra de rehabilitación vial,works,42121.8,2023-04-01,False,False,normal,42121.8,-0.5714370589156953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000298,P0167,E15,F035,Comparación de Precios,Adquisición de materiales de construcción,goods,26649.18,2025-08-16,False,False,normal,26649.18,-0.6576660862775169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C900277,P0138,E05,F032,Contratación Directa,Adquisición de materiales de construcción,goods,532255.85,2024-09-01,True,False,favoritismo_sembrado,532255.85,2.160083679550732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C900270,P0138,E05,F032,Contratación Directa,Obra de rehabilitación vial,works,379809.27,2025-04-22,True,False,favoritismo_sembrado,379809.27,1.31049774529809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C900073,P0089,E08,F022,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,539987.75,2024-06-11,True,False,favoritismo_sembrado,539987.75,2.203173616268552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003173,P0199,E16,F057,Adjudicación Simplificada,Obra de rehabilitación vial,works,30506.59,2025-03-26,False,False,normal,30506.59,-0.6361687114026887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002519,P0166,E04,F053,Adjudicación Simplificada,Consultoría en ingeniería,services,48248.51,2025-12-19,False,False,normal,48248.51,-0.537292858112732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
