id_proveedor,id_funcionario,n_contratos,monto_total,comparte_telefono,comparte_direccion,vinculo_sospechoso
P0053,F000,1,190519.11,False,False,False
P0053,F001,1,244614.58,False,False,False
P0053,F005,1,139155.17,False,False,False
P0053,F010,2,83272.16,False,False,False
P0053,F011,1,152725.95,False,False,False
P0053,F013,1,88891.62,False,False,False
P0053,F017,1,39419.45,False,False,False
P0053,F022,1,48327.47,False,False,False
P0053,F028,1,31418.11,False,False,False
P0053,F031,1,56477.0,False,False,False
P0053,F035,2,245050.13,False,False,False
P0053,F039,1,173575.89,False,False,False
P0053,F045,1,109746.95,False,False,False
P0053,F050,1,505301.75,False,False,False
P0053,F052,1,45031.43,False,False,False
P0053,F057,1,335596.8,False,False,False
P0054,F000,1,82784.01,False,False,False
P0054,F002,1,2582.04,False,False,False
P0054,F012,1,35439.6,False,False,False
P0054,F013,3,141555.3,False,False,False
P0054,F016,1,55019.98,False,False,False
P0054,F021,2,63761.170000000006,False,False,False
P0054,F023,1,22184.59,False,False,False
P0054,F026,1,114004.44,False,False,False
P0054,F028,1,114121.24,False,False,False
P0054,F036,1,162233.62,False,False,False
P0054,F046,1,88682.56,False,False,False
P0054,F047,1,20966.96,False,False,False
P0054,F053,1,62859.81,False,False,False
P0054,F056,1,23068.56,False,False,False
P0055,F000,3,65625.76999999999,False,False,False
P0055,F001,1,10505.78,False,False,False
P0055,F004,1,45114.67,False,False,False
P0055,F008,1,86144.81,False,False,False
P0055,F021,1,83095.02,False,False,False
P0055,F036,1,84247.04,False,False,False
P0055,F041,1,3931.77,False,False,False
P0055,F046,2,103923.73,False,False,False
P0055,F047,1,88298.13,False,False,False
P0055,F049,1,34541.99,False,False,False
P0055,F051,2,26441.370000000003,True,False,True
P0055,F057,1,42303.16,False,False,False
P0056,F000,1,62391.23,False,False,False
P0056,F008,1,32561.86,False,False,False
P0056,F011,1,46755.7,False,False,False
P0056,F015,1,117017.55,False,False,False
P0056,F026,1,299819.83,False,False,False
P0056,F027,1,162505.63,False,False,False
P0056,F031,1,491528.45,False,False,False
P0056,F036,1,54720.28,False,False,False
P0056,F039,1,16519.81,False,False,False
P0056,F040,1,34073.3,False,False,False
P0056,F041,2,44754.92,False,False,False
P0056,F043,3,135514.15,False,False,False
P0056,F048,1,55632.42,False,False,False
P0056,F058,1,75144.09,False,False,False
P0056,F059,1,249063.75,False,False,False
P0057,F002,1,13281.24,False,False,False
P0057,F003,1,30327.73,False,False,False
P0057,F005,2,236703.5,False,False,False
P0057,F006,2,104362.59999999999,False,False,False
P0057,F015,1,21853.3,False,False,False
P0057,F016,2,85271.22,False,False,False
P0057,F019,1,0.0,False,False,False
P0057,F020,1,55003.36,False,False,False
P0057,F021,2,359612.43,False,False,False
P0057,F033,1,67890.64,False,False,False
P0057,F035,1,36256.41,False,False,False
P0057,F041,1,28392.48,False,False,False
P0058,F006,1,53383.36,False,False,False
P0058,F007,1,16533.71,False,False,False
P0058,F015,1,423847.13,False,False,False
P0058,F018,1,37719.5,False,False,False
P0058,F022,1,99810.19,False,False,False
P0058,F030,1,13759.57,False,False,False
P0058,F031,2,87026.70999999999,False,False,False
P0058,F035,1,68440.28,False,False,False
P0058,F036,1,57162.1,False,False,False
P0058,F039,1,187260.0,False,False,False
P0058,F041,1,12121.57,False,False,False
P0058,F043,1,118065.7,False,False,False
P0058,F049,2,42461.23,False,False,False
P0058,F051,1,361335.14,False,False,False
P0058,F053,1,72918.91,False,False,False
P0058,F054,1,66131.64,False,False,False
P0059,F004,1,295802.8,False,False,False
P0059,F007,1,165845.39,False,False,False
P0059,F009,1,22097.71,False,False,False
P0059,F012,1,13009.23,False,False,False
P0059,F013,1,125920.6,False,False,False
P0059,F017,1,12442.86,False,False,False
P0059,F026,1,0.0,False,False,False
P0059,F033,1,375838.02,False,False,False
P0059,F038,3,110570.03,False,False,False
P0059,F045,1,29609.19,False,False,False
P0059,F048,3,169359.21000000002,True,False,True
P0059,F055,1,0.0,False,False,False
P0059,F058,1,146078.23,False,False,False
P0060,F006,1,52626.65,False,False,False
P0060,F010,1,219104.43,False,False,False
P0060,F012,1,17313.54,False,False,False
P0060,F015,1,119763.21,False,False,False
P0060,F017,1,75415.85,False,False,False
P0060,F020,1,39193.91,False,False,False
P0060,F021,1,38132.59,False,False,False
P0060,F023,1,54054.76,False,False,False
P0060,F025,1,160274.22,False,False,False
P0060,F035,2,74450.39,False,False,False
P0060,F042,1,118771.24,False,False,False
P0060,F043,3,505815.51,False,False,False
P0060,F049,1,115149.46,False,False,False
P0060,F051,1,111268.55,False,False,False
P0060,F055,1,124417.94,False,False,False
P0060,F058,1,33881.84,False,False,False
P0061,F005,2,33984.119999999995,False,False,False
P0061,F012,1,10807.08,False,False,False
P0061,F017,1,32236.8,False,False,False
P0061,F021,1,354341.38,False,False,False
P0061,F033,1,9083.71,False,False,False
P0061,F035,2,165570.47999999998,False,False,False
P0061,F040,1,200690.8,False,False,False
P0061,F041,1,67380.0,False,False,False
P0061,F046,1,150897.75,False,False,False
P0061,F049,1,5684.22,False,False,False
P0061,F050,1,192773.29,False,False,False
P0061,F058,1,43764.32,False,False,False
P0062,F002,1,185606.99,False,False,False
P0062,F010,1,110650.9,False,False,False
P0062,F013,1,55965.4,False,False,False
P0062,F017,1,58358.52,False,False,False
P0062,F035,2,155848.61000000002,False,False,False
P0062,F048,1,47459.54,False,False,False
P0062,F053,1,58895.89,False,False,False
P0062,F055,1,43117.14,False,False,False
P0062,F058,1,54636.64,False,False,False
P0063,F003,1,35688.44,False,False,False
P0063,F004,1,331023.27,False,False,False
P0063,F006,2,214169.27000000002,False,False,False
P0063,F007,2,43054.729999999996,False,False,False
P0063,F010,1,117332.0,False,False,False
P0063,F011,1,189536.52,False,False,False
P0063,F013,1,58834.65,False,False,False
P0063,F021,1,64034.75,False,False,False
P0063,F034,1,11576.74,False,False,False
P0063,F036,1,60632.03,False,False,False
P0063,F044,1,251423.26,False,False,False
P0063,F049,1,93407.49,False,False,False
P0063,F053,1,70981.67,False,False,False
P0063,F059,1,42208.48,False,False,False
P0064,F001,1,45840.78,False,False,False
P0064,F012,1,75280.01,False,False,False
P0064,F014,1,27543.6,False,False,False
P0064,F016,1,14798.98,False,False,False
P0064,F019,1,130232.03,False,False,False
P0064,F020,1,58708.5,False,False,False
P0064,F029,1,21234.39,False,False,False
P0064,F032,1,34425.45,False,False,False
P0064,F034,1,25674.56,False,False,False
P0064,F035,2,39534.25,False,False,False
P0064,F039,1,5911.89,False,False,False
P0064,F049,1,181750.65,False,False,False
P0064,F055,1,128327.72,False,False,False
P0065,F000,3,217791.76,False,False,False
P0065,F003,1,35027.54,False,False,False
P0065,F004,2,369261.8,False,False,False
P0065,F006,1,18835.17,False,False,False
P0065,F008,1,12493.22,False,False,False
P0065,F023,1,137145.18,False,False,False
P0065,F024,1,49601.56,False,False,False
P0065,F025,1,214865.25,False,False,False
P0065,F026,1,59504.51,False,False,False
P0065,F031,1,49228.33,False,False,False
P0065,F040,1,26052.22,False,False,False
P0065,F042,1,181051.96,False,False,False
P0065,F050,1,7735.46,False,False,False
P0065,F051,1,107761.23,False,False,False
P0065,F053,1,30792.44,False,False,False
P0065,F054,1,10670.71,False,False,False
P0065,F056,1,12267.95,False,False,False
P0066,F000,3,434598.26,False,False,False
P0066,F005,1,19455.0,False,False,False
P0066,F006,1,178022.43,False,False,False
P0066,F007,2,52228.060000000005,False,False,False
P0066,F013,1,95096.73,False,False,False
P0066,F016,1,284593.25,False,False,False
P0066,F019,1,167030.57,False,False,False
P0066,F020,1,37580.93,False,False,False
P0066,F026,2,163038.97,False,False,False
P0066,F029,1,91317.28,False,False,False
P0066,F032,1,99606.09,False,False,False
P0066,F035,1,49596.83,False,False,False
P0066,F036,1,11133.05,False,False,False
P0066,F038,1,0.0,False,False,False
P0066,F042,1,96923.28,False,False,False
P0066,F056,3,906095.78,False,False,False
P0067,F000,1,53869.79,False,False,False
P0067,F003,1,192824.97,False,False,False
P0067,F023,1,11572.58,False,False,False
P0067,F025,1,106531.36,False,False,False
P0067,F027,1,66000.22,False,False,False
P0067,F031,1,167948.57,False,False,False
P0067,F035,1,182263.39,False,False,False
P0067,F038,4,707375.63,False,False,False
P0067,F039,1,253786.95,False,False,False
P0067,F040,1,9816.85,False,False,False
P0067,F041,1,45843.58,False,False,False
P0067,F045,1,68189.83,False,False,False
P0067,F046,1,37700.22,False,False,False
P0067,F050,2,147797.73,False,False,False
P0067,F056,1,116613.3,False,False,False
P0067,F057,1,56009.51,False,False,False
P0068,F000,1,26893.38,False,False,False
P0068,F007,1,555964.38,False,False,False
P0068,F013,1,32230.96,False,False,False
P0068,F017,1,41603.12,False,False,False
P0068,F021,1,28688.4,False,False,False
P0068,F028,1,87209.59,False,False,False
P0068,F030,1,99546.02,False,False,False
P0068,F033,1,162726.19,False,False,False
P0068,F035,1,5625.8,False,False,False
P0068,F038,1,271817.64,False,False,False
P0068,F058,1,63325.85,False,False,False
P0069,F004,1,27859.17,False,False,False
P0069,F006,1,62648.5,False,False,False
P0069,F012,1,123013.26,False,False,False
P0069,F016,1,1530735.78,False,False,False
P0069,F021,1,95117.36,False,False,False
P0069,F031,1,45538.24,False,False,False
P0069,F035,3,425775.57,False,False,False
P0069,F036,1,72198.49,False,False,False
P0069,F042,1,188492.41,False,False,False
P0069,F048,1,73435.88,False,False,False
P0069,F050,1,176570.22,False,False,False
P0069,F056,1,31857.83,False,False,False
P0070,F013,1,56392.65,False,False,False
P0070,F014,1,53665.26,False,False,False
P0070,F016,1,93203.97,False,False,False
P0070,F018,1,19645.63,False,False,False
P0070,F021,1,807722.69,False,False,False
P0070,F023,1,35846.64,False,False,False
P0070,F029,1,235537.61,False,False,False
P0070,F035,1,60496.18,False,False,False
P0070,F043,1,244861.7,False,False,False
P0070,F056,1,1613399.67,False,False,False
P0070,F057,2,44076.2,False,False,False
P0071,F016,1,83090.34,False,False,False
P0071,F017,1,92402.02,False,False,False
P0071,F023,1,316052.52,False,False,False
P0071,F028,1,35476.59,False,False,False
P0071,F030,1,63373.22,False,False,False
P0071,F034,1,42186.82,False,False,False
P0071,F035,2,128619.36,False,False,False
P0071,F040,1,220777.57,False,False,False
P0071,F041,1,1911.06,False,False,False
P0071,F052,1,0.0,False,False,False
P0071,F054,1,204704.95,False,False,False
P0071,F059,1,39544.67,False,False,False
P0072,F000,1,59836.57,False,False,False
P0072,F003,1,38124.62,False,False,False
P0072,F004,1,60101.87,False,False,False
P0072,F008,1,62074.3,False,False,False
P0072,F013,3,225267.79,False,False,False
P0072,F019,1,97875.6,False,False,False
P0072,F027,1,28223.26,False,False,False
P0072,F031,1,36811.94,False,False,False
P0072,F035,2,518582.83999999997,False,False,False
P0072,F036,2,50152.41,False,False,False
P0072,F038,1,34315.51,False,False,False
P0072,F041,1,17995.72,False,False,False
P0072,F042,1,65443.05,False,False,False
P0072,F050,2,332701.9,False,False,False
P0072,F051,1,85656.78,False,False,False
P0072,F053,1,19145.81,False,False,False
P0073,F000,2,99736.15,False,False,False
P0073,F004,1,0.0,False,False,False
P0073,F008,1,77663.09,False,False,False
P0073,F010,2,331063.44,False,False,False
P0073,F016,1,32474.0,False,False,False
P0073,F017,1,124960.07,False,False,False
P0073,F019,1,262882.42,False,False,False
P0073,F029,1,49739.04,False,False,False
P0073,F033,1,88634.84,False,False,False
P0073,F039,1,164853.7,False,False,False
P0073,F045,1,152595.69,False,False,False
P0073,F049,1,252542.74,False,False,False
P0073,F051,2,303081.61,False,False,False
P0073,F055,1,8630.29,False,False,False
P0073,F056,2,51048.94,True,False,True
P0074,F000,1,347338.36,False,False,False
P0074,F005,1,2290.98,False,False,False
P0074,F029,1,99973.11,False,False,False
P0074,F031,1,395276.56,False,False,False
P0074,F035,1,111768.41,False,False,False
P0074,F036,1,126874.83,False,False,False
P0074,F039,1,89972.91,False,False,False
P0074,F042,2,187544.65000000002,False,False,False
P0074,F053,1,129273.62,False,False,False
P0074,F054,1,34230.79,False,False,False
P0075,F003,1,124208.35,False,False,False
P0075,F004,1,184792.02,False,False,False
P0075,F006,1,266083.78,False,False,False
P0075,F012,2,219753.23,False,False,False
P0075,F019,2,124049.98000000001,False,False,False
P0075,F020,1,0.0,False,False,False
P0075,F021,1,267913.72,False,False,False
P0075,F024,1,12012.8,False,False,False
P0075,F031,1,172569.07,False,False,False
P0075,F035,1,11026.29,False,False,False
P0075,F037,1,164038.66,False,False,False
P0075,F039,1,58145.99,False,False,False
P0075,F044,1,36651.99,False,False,False
P0075,F051,2,139096.90000000002,False,False,False
P0075,F056,1,79314.26,False,False,False
P0076,F002,1,168302.21,False,False,False
P0076,F003,1,0.0,False,False,False
P0076,F009,2,145728.71000000002,False,False,False
P0076,F017,1,1226.84,False,False,False
P0076,F021,1,94945.28,False,False,False
P0076,F030,1,100186.05,False,False,False
P0076,F038,1,76722.29,False,False,False
P0076,F039,2,112105.16999999998,False,False,False
P0076,F043,1,14908.92,False,False,False
P0076,F044,1,64722.02,False,False,False
P0076,F056,2,368893.62,False,False,False
P0076,F058,1,46031.11,False,False,False
P0077,F006,1,23385.91,False,False,False
P0077,F007,1,71657.04,False,False,False
P0077,F010,3,359346.07,False,False,False
P0077,F015,1,21418.08,False,False,False
P0077,F016,1,57845.16,False,False,False
P0077,F017,1,13749.48,False,False,False
P0077,F021,1,176725.32,False,False,False
P0077,F035,2,106440.34,False,False,False
P0077,F039,1,73585.71,False,False,False
P0077,F043,1,31631.4,False,False,False
P0077,F048,1,61705.67,False,False,False
P0078,F000,1,49693.73,False,False,False
P0078,F003,2,273556.45,False,False,False
P0078,F007,1,58378.66,False,False,False
P0078,F016,1,46914.27,False,False,False
P0078,F018,1,12784.47,False,False,False
P0078,F021,2,201559.9,False,False,False
P0078,F025,1,125520.34,False,False,False
P0078,F032,1,44371.25,False,False,False
P0078,F035,1,95860.53,False,False,False
P0078,F040,1,79782.03,False,False,False
P0078,F054,1,79930.81,False,False,False
P0078,F057,1,75210.9,False,False,False
P0079,F022,1,6621.2,False,False,False
P0079,F026,1,11225.44,False,False,False
P0079,F040,2,81269.53,False,False,False
P0079,F041,2,92524.41,False,False,False
P0079,F043,1,60767.3,False,False,False
P0079,F050,2,227760.2,False,False,False
P0079,F053,1,35763.27,False,False,False
P0079,F057,1,238122.9,False,False,False
P0079,F058,2,148379.7,False,False,False
P0080,F003,1,25268.88,False,False,False
P0080,F006,2,149895.96,False,False,False
P0080,F011,1,94509.0,False,False,False
P0080,F014,1,34781.09,False,False,False
P0080,F019,1,56877.62,False,False,False
P0080,F028,1,14228.9,False,False,False
P0080,F030,1,42726.31,False,False,False
P0080,F036,1,13922.89,False,False,False
P0080,F041,1,20053.38,False,False,False
P0080,F044,1,59349.88,False,False,False
P0080,F048,1,8651.34,False,False,False
P0080,F051,1,91592.36,False,False,False
P0080,F053,2,199371.37999999998,False,False,False
P0080,F055,1,244111.86,False,False,False
P0081,F000,3,194160.47999999998,False,False,False
P0081,F003,1,14418.47,False,False,False
P0081,F005,1,231348.7,False,False,False
P0081,F006,2,277755.08,False,False,False
P0081,F011,1,54837.16,False,False,False
P0081,F014,1,198119.94,False,False,False
P0081,F031,1,40176.41,False,False,False
P0081,F034,1,45421.99,False,False,False
P0081,F035,1,173478.97,False,False,False
P0081,F037,1,48010.8,False,False,False
P0081,F039,1,57067.36,False,False,False
P0081,F049,1,39380.4,False,False,False
P0081,F050,1,106127.35,False,False,False
P0081,F055,1,10730.43,False,False,False
P0081,F056,1,160704.59,False,False,False
P0081,F059,1,123759.86,False,False,False
P0082,F000,1,49475.83,False,False,False
P0082,F009,1,86166.87,False,False,False
P0082,F010,1,36485.23,False,False,False
P0082,F016,1,220665.91,False,False,False
P0082,F017,2,310942.25,False,False,False
P0082,F018,1,20927.6,False,False,False
P0082,F019,1,60259.78,False,False,False
P0082,F020,1,42252.26,False,False,False
P0082,F026,1,411902.79,False,False,False
P0082,F031,1,9227.09,False,False,False
P0082,F035,2,123071.1,False,False,False
P0082,F039,1,80028.21,False,False,False
P0082,F040,1,93727.05,False,False,False
P0082,F043,1,219584.62,False,False,False
P0082,F047,1,0.0,False,False,False
P0082,F048,1,38274.39,False,False,False
P0082,F050,1,86207.78,False,False,False
P0082,F055,2,92526.83,False,False,False
P0082,F056,1,68630.48,False,False,False
P0083,F012,1,44604.28,False,False,False
P0083,F020,1,28931.3,False,False,False
P0083,F023,1,240228.33,False,False,False
P0083,F029,1,21972.89,False,False,False
P0083,F031,1,19571.84,False,False,False
P0083,F033,1,65113.32,False,False,False
P0083,F039,3,211384.25,False,False,False
P0083,F040,1,493849.16,False,False,False
P0083,F045,1,21012.1,False,False,False
P0083,F046,1,281285.73,False,False,False
P0083,F049,1,11524.41,False,False,False
P0083,F055,1,322464.43,False,False,False
P0083,F057,1,196929.42,False,False,False
P0084,F000,1,52990.61,False,False,False
P0084,F002,1,46875.61,False,False,False
P0084,F003,1,48965.14,False,False,False
P0084,F006,1,16313.91,False,False,False
P0084,F010,1,54219.09,False,False,False
P0084,F011,1,47533.7,False,False,False
P0084,F016,1,14620.51,False,False,False
P0084,F021,1,23848.0,False,False,False
P0084,F033,1,30576.38,False,False,False
P0084,F035,1,65787.36,False,False,False
P0084,F036,1,28464.47,False,False,False
P0084,F040,1,22971.01,False,False,False
P0084,F041,1,61794.78,False,False,False
P0084,F048,1,18530.09,False,False,False
P0084,F049,1,20985.19,False,False,False
P0084,F052,1,12480.02,False,False,False
P0084,F053,1,207541.92,False,False,False
P0084,F054,1,46526.63,False,False,False
P0084,F055,1,112353.07,False,False,False
P0085,F004,1,112191.83,False,False,False
P0085,F006,1,82841.27,False,False,False
P0085,F013,1,34007.2,False,False,False
P0085,F014,1,22316.42,False,False,False
P0085,F016,1,33731.28,False,False,False
P0085,F021,1,52483.62,False,False,False
P0085,F035,1,126147.48,False,False,False
P0085,F036,1,0.0,False,False,False
P0085,F037,1,8277.82,False,False,False
P0085,F039,1,8875.06,False,False,False
P0085,F040,1,7748.63,False,False,False
P0085,F050,1,54934.64,False,False,False
P0085,F051,1,109733.59,False,False,False
P0085,F056,1,45348.13,False,False,False
P0086,F003,1,28317.69,False,False,False
P0086,F004,2,173987.38,False,False,False
P0086,F005,1,233079.05,False,False,False
P0086,F011,2,245502.28,False,False,False
P0086,F012,1,26716.44,False,False,False
P0086,F018,1,43666.93,False,False,False
P0086,F023,1,140740.51,False,False,False
P0086,F027,1,55854.37,False,False,False
P0086,F028,1,23655.36,False,False,False
P0086,F035,1,62269.56,False,False,False
P0086,F049,1,102792.14,False,False,False
P0086,F051,2,94224.54999999999,False,False,False
P0086,F053,1,63748.33,False,False,False
P0086,F054,1,22700.27,False,False,False
P0086,F055,1,22863.0,False,False,False
P0087,F000,1,135812.44,False,False,False
P0087,F003,1,126684.75,False,False,False
P0087,F006,1,60759.16,False,False,False
P0087,F011,2,221180.02000000002,False,False,False
P0087,F014,1,30364.23,False,False,False
P0087,F015,1,91446.17,False,False,False
P0087,F016,1,78640.75,False,False,False
P0087,F017,1,60933.41,False,False,False
P0087,F028,1,95437.33,False,False,False
P0087,F034,1,216930.24,False,False,False
P0087,F042,1,74226.48,False,False,False
P0087,F043,1,15084.69,False,False,False
P0088,F000,1,72784.84,False,False,False
P0088,F003,1,23537.01,False,False,False
P0088,F007,1,32847.06,False,False,False
P0088,F010,1,33636.02,False,False,False
P0088,F019,1,60307.22,False,False,False
P0088,F021,1,0.0,False,False,False
P0088,F023,2,358440.30000000005,False,False,False
P0088,F026,1,23605.23,False,False,False
P0088,F029,1,82910.65,False,False,False
P0088,F034,1,15969.39,False,False,False
P0088,F035,1,114068.95,False,False,False
P0088,F039,1,24971.74,False,False,False
P0088,F040,2,121443.46,False,False,False
P0088,F041,1,246696.54,False,False,False
P0088,F044,1,166429.15,False,False,False
P0088,F045,1,138606.84,False,False,False
P0088,F048,1,184391.78,False,False,False
P0088,F049,1,388832.06,False,False,False
P0088,F050,1,104754.0,False,False,False
P0088,F053,1,34121.36,False,False,False
P0088,F057,2,321146.54000000004,False,False,False
P0089,F000,2,19541.309999999998,False,False,False
P0089,F002,1,30393.55,False,False,False
P0089,F010,1,14150.89,False,False,False
P0089,F015,1,159768.27,False,False,False
P0089,F018,1,96784.4,False,False,False
P0089,F019,1,101297.32,False,False,False
P0089,F024,1,36246.37,False,False,False
P0089,F026,1,16696.99,False,False,False
P0089,F030,1,23179.24,False,False,False
P0089,F031,1,19082.28,False,False,False
P0089,F034,1,97192.95,False,False,False
P0089,F035,1,161935.86,False,False,False
P0089,F039,3,195882.79,False,False,False
P0089,F050,1,82491.11,False,False,False
P0089,F051,1,14193.69,False,False,False
P0090,F004,2,63762.520000000004,False,False,False
P0090,F007,1,8769.93,False,False,False
P0090,F008,1,84918.84,False,False,False
P0090,F009,1,21349.81,False,False,False
P0090,F011,1,9897.47,False,False,False
P0090,F012,1,49026.7,False,False,False
P0090,F014,1,50760.83,False,False,False
P0090,F034,1,0.0,False,False,False
P0090,F042,1,104622.82,False,False,False
P0090,F051,1,7875.65,False,False,False
P0090,F056,2,161308.47,False,False,False
P0090,F058,1,227093.31,False,False,False
P0091,F000,2,372869.41,False,False,False
P0091,F005,1,12914.92,False,False,False
P0091,F007,1,39642.74,False,False,False
P0091,F008,1,83315.13,False,False,False
P0091,F012,1,9364.17,False,False,False
P0091,F018,1,135618.82,False,False,False
P0091,F027,1,143526.89,False,False,False
P0091,F035,4,122282.17,False,False,False
P0091,F042,1,30028.29,False,False,False
P0092,F000,1,134782.19,False,False,False
P0092,F006,2,184589.22,False,False,False
P0092,F013,1,142142.48,False,False,False
P0092,F014,1,35158.52,False,False,False
P0092,F017,1,195458.9,False,False,False
P0092,F024,1,28874.47,False,False,False
P0092,F029,1,21378.99,False,False,False
P0092,F031,2,275711.57,False,False,False
P0092,F032,1,13891.37,False,False,False
P0092,F036,1,10691.63,False,False,False
P0092,F041,1,41159.53,False,False,False
P0092,F044,1,391149.3,False,False,False
P0092,F048,1,31853.44,False,False,False
P0092,F049,1,104227.37,False,False,False
P0092,F050,1,11013.76,False,False,False
P0092,F052,1,0.0,False,False,False
P0092,F056,1,33759.88,False,False,False
P0093,F000,1,100675.78,False,False,False
P0093,F001,1,122285.5,False,False,False
P0093,F002,1,30581.55,False,False,False
P0093,F003,1,15394.34,False,False,False
P0093,F006,3,146540.35,False,False,False
P0093,F012,1,116137.04,False,False,False
P0093,F016,2,77284.41,False,False,False
P0093,F022,1,71108.37,False,False,False
P0093,F028,1,121197.94,False,False,False
P0093,F032,1,23339.0,False,False,False
P0093,F035,1,131743.37,False,False,False
P0093,F039,2,62333.64,False,False,False
P0093,F049,1,40705.64,False,False,False
P0093,F052,1,109045.12,False,False,False
P0093,F054,1,0.0,False,False,False
P0093,F057,5,1034203.56,False,False,False
P0094,F003,1,210942.0,False,False,False
P0094,F008,1,171792.32,False,False,False
P0094,F010,2,480417.9,False,False,False
P0094,F012,2,153052.5,False,False,False
P0094,F013,1,35358.16,False,False,False
P0094,F015,1,533230.02,False,False,False
P0094,F027,1,804256.66,False,False,False
P0094,F036,1,106173.32,False,False,False
P0094,F037,1,21541.14,False,False,False
P0094,F040,1,596950.27,False,False,False
P0094,F041,1,18740.36,False,False,False
P0094,F047,1,50774.81,False,False,False
P0094,F048,1,10393.3,False,False,False
P0094,F049,1,34748.71,False,False,False
P0094,F050,3,171385.06,False,False,False
P0094,F052,1,150611.02,False,False,False
P0094,F054,1,22754.31,False,False,False
P0094,F058,1,77409.29,False,False,False
P0095,F000,1,12344.76,False,False,False
P0095,F004,1,4836.3,False,False,False
P0095,F010,1,31750.67,False,False,False
P0095,F012,1,76455.15,False,False,False
P0095,F017,1,16043.75,False,False,False
P0095,F021,1,302034.31,False,False,False
P0095,F024,2,167059.41,False,False,False
P0095,F029,1,269549.34,False,False,False
P0095,F031,1,165883.22,False,False,False
P0095,F032,1,29009.8,False,False,False
P0095,F035,1,9624.73,False,False,False
P0095,F044,1,185837.39,False,False,False
P0095,F045,1,78884.48,False,False,False
P0095,F048,1,74012.0,False,False,False
P0095,F049,1,213644.33,False,False,False
P0095,F055,2,74373.24,False,False,False
P0095,F056,1,33811.3,False,False,False
P0095,F057,1,262573.05,False,False,False
P0095,F058,1,82092.75,False,False,False
P0096,F002,1,234183.96,False,False,False
P0096,F006,1,60360.96,False,False,False
P0096,F012,1,68749.41,False,False,False
P0096,F013,1,0.0,False,False,False
P0096,F019,1,403846.59,False,False,False
P0096,F022,1,22553.07,False,False,False
P0096,F025,1,252982.8,False,False,False
P0096,F027,1,47275.64,False,False,False
P0096,F029,2,111087.45999999999,False,False,False
P0096,F031,1,33058.86,False,False,False
P0096,F035,1,632666.83,False,False,False
P0096,F041,1,27364.89,False,False,False
P0096,F046,2,81040.41,False,False,False
P0096,F049,1,27496.82,False,False,False
P0096,F050,1,68810.51,False,False,False
P0096,F056,1,31284.46,False,False,False
P0097,F011,1,47295.28,False,False,False
P0097,F035,1,28483.47,False,False,False
P0097,F037,1,52788.02,False,False,False
P0097,F038,2,24369.52,False,False,False
P0097,F039,1,5852.53,False,False,False
P0097,F055,1,69046.38,False,False,False
P0098,F000,2,69109.02,False,False,False
P0098,F006,1,78456.13,False,False,False
P0098,F010,1,32176.39,False,False,False
P0098,F011,3,490285.62,False,False,False
P0098,F016,2,140958.55,False,False,False
P0098,F023,1,235483.12,False,False,False
P0098,F031,1,38240.24,False,False,False
P0098,F034,2,384255.4,False,False,False
P0098,F035,2,211107.63,False,False,False
P0098,F040,2,224753.91999999998,False,False,False
P0098,F048,1,95328.13,False,False,False
P0098,F053,1,90050.88,False,False,False
P0099,F000,1,24438.41,False,False,False
P0099,F004,1,12676.34,False,False,False
P0099,F006,1,82675.32,False,False,False
P0099,F008,1,95383.86,False,False,False
P0099,F010,1,120139.87,False,False,False
P0099,F011,1,76472.15,False,False,False
P0099,F021,1,11409.97,False,False,False
P0099,F031,1,41636.79,False,False,False
P0099,F033,1,126202.02,False,False,False
P0099,F037,1,47464.18,False,False,False
P0099,F044,1,19491.54,False,False,False
P0099,F047,1,90772.09,False,False,False
P0099,F051,1,142620.12,False,False,False
P0099,F053,1,71471.16,False,False,False
P0099,F055,2,110827.61000000002,False,False,False
P0099,F059,1,40681.44,False,False,False
P0100,F000,1,59227.2,False,False,False
P0100,F003,1,24099.86,False,False,False
P0100,F005,1,634211.17,False,False,False
P0100,F007,1,56584.54,False,False,False
P0100,F010,1,131542.39,False,False,False
P0100,F011,1,76201.75,False,False,False
P0100,F016,1,49485.63,False,False,False
P0100,F023,1,73911.8,False,False,False
P0100,F025,1,47368.57,False,False,False
P0100,F028,1,155722.92,False,False,False
P0100,F031,2,252513.94,False,False,False
P0100,F034,1,27312.6,False,False,False
P0100,F039,1,66309.89,False,False,False
P0100,F048,1,42804.56,False,False,False
P0100,F055,1,0.0,False,False,False
P0100,F057,1,75935.07,False,False,False
P0101,F008,1,14024.3,False,False,False
P0101,F011,1,75385.33,False,False,False
P0101,F017,2,251350.90999999997,False,False,False
P0101,F020,1,106586.1,False,False,False
P0101,F022,1,41786.91,False,False,False
P0101,F026,2,394248.11000000004,False,False,False
P0101,F029,1,0.0,False,False,False
P0101,F030,1,86291.58,False,False,False
P0101,F035,2,152230.54,False,False,False
P0101,F039,1,10178.27,False,False,False
P0101,F040,2,159530.28,False,False,False
P0101,F042,1,64822.23,False,False,False
P0101,F053,1,55110.91,False,False,False
P0102,F000,1,26376.96,False,False,False
P0102,F003,1,27939.7,False,False,False
P0102,F010,1,69732.06,False,False,False
P0102,F011,1,187449.73,False,False,False
P0102,F018,1,32927.98,False,False,False
P0102,F028,1,68514.15,False,False,False
P0102,F033,1,0.0,False,False,False
P0102,F035,1,21525.12,False,False,False
